x,y,boundary_type,cluster_id,z
13.169196,-4.83607,Sentence,0,7.9912434
11.116849,-5.586022,Sentence,0,8.137183
11.992781,-7.630168,Sentence,1,10.3905115
12.522466,-8.040267,Sentence,1,9.846011
11.285619,-8.138775,Sentence,1,8.991127
12.562548,-8.572462,Sentence,1,8.807501
12.982982,-7.5352397,Sentence,2,8.831537
13.020209,-5.0286508,Sentence,0,9.6248045
11.903672,-7.111713,Sentence,0,7.43594
11.219468,-6.3237567,Sentence,2,10.616926
10.839096,-5.6412945,Sentence,0,7.285099
12.596824,-6.366914,Sentence,2,9.554471
12.929657,-6.8753285,Sentence,2,9.710656
10.985307,-8.793197,Sentence,1,9.0857525
12.782235,-6.953849,Sentence,2,10.623194
12.471707,-7.1925488,Sentence,2,10.8383465
11.134666,-6.468016,Sentence,0,8.399408
12.158342,-4.986466,Sentence,2,10.728714
10.784087,-6.450308,Sentence,0,7.168056
12.49635,-7.913698,Sentence,1,8.324609
11.669695,-8.01718,Sentence,1,9.293843
12.568065,-8.1676445,Sentence,1,9.871558
12.314847,-7.6717377,Sentence,1,7.948926
12.523599,-4.7906976,Sentence,2,10.14206
12.381666,-6.7272916,Sentence,2,10.895896
13.224078,-6.8097124,Sentence,2,9.598972
9.568137,-8.092259,Sentence,0,8.343108
11.246499,-8.862361,Sentence,1,8.91728
11.376484,-8.401133,Sentence,1,8.955639
11.987606,-8.536233,Sentence,1,8.654737
12.830193,-7.3959155,Sentence,2,10.4437
12.078954,-6.667758,Sentence,2,10.777826
11.764778,-5.7443943,Sentence,0,9.0849285
12.374306,-6.6355963,Sentence,2,10.21484
11.870188,-8.954415,Sentence,1,8.0049095
10.276318,-7.3061724,Sentence,0,9.020276
12.330986,-6.478987,Sentence,2,10.042101
10.576111,-8.442503,Sentence,1,9.390158
12.463395,-7.0189757,Sentence,2,10.812509
10.739256,-6.9604053,Sentence,0,9.049475
11.915815,-6.7081075,Sentence,2,10.305112
11.1632,-6.717818,Sentence,0,9.202305
11.096576,-6.2613616,Sentence,2,10.217823
13.12708,-6.6777196,Sentence,2,10.040767
12.207619,-7.4271626,Sentence,1,7.623774
11.602386,-8.172942,Sentence,1,9.678658
11.957793,-7.4882164,Sentence,1,8.269964
12.241484,-6.660008,Sentence,2,10.726607
11.040162,-4.577436,Sentence,0,8.917167
11.062045,-5.9572887,Sentence,0,7.2683043
11.938296,-6.287588,Sentence,2,10.130641
11.376679,-5.9502687,Sentence,2,10.452571
11.484142,-8.086635,Sentence,1,8.592201
11.882312,-8.00606,Sentence,1,7.5518184
12.822653,-8.07963,Sentence,1,8.517462
10.542795,-8.478128,Sentence,1,9.4681225
10.494033,-5.7740626,Sentence,0,8.486171
10.365683,-6.0062375,Sentence,0,7.546632
12.324958,-4.99483,Sentence,2,9.938855
10.60295,-5.0921044,Sentence,0,7.765802
12.914817,-7.6073856,Sentence,2,9.351742
10.186533,-8.956606,Sentence,1,8.637812
12.00662,-6.701037,Sentence,0,7.2011776
12.473229,-7.193614,Sentence,0,7.872061
11.88791,-7.8031344,Sentence,1,9.921065
13.90159,-4.2296643,Sentence,0,8.324059
12.917788,-7.9256673,Sentence,1,9.258851
12.395412,-8.61293,Sentence,1,8.557558
12.474167,-8.183844,Sentence,1,9.598584
12.459498,-6.778532,Sentence,2,10.564615
10.97587,-7.6890616,Sentence,0,7.5875654
11.859172,-6.2495556,Sentence,2,9.466511
12.340225,-7.8490534,Sentence,1,9.456905
13.084391,-6.094432,Sentence,2,9.87911
12.00348,-6.602394,Sentence,0,8.8881035
12.096509,-6.7344975,Sentence,2,10.241552
12.076918,-6.1195354,Sentence,0,7.898874
10.886395,-5.3086987,Sentence,0,6.8019457
11.783004,-8.658608,Sentence,1,8.174948
9.893295,6.52689,Sentence,0,6.8826904
12.25545,-5.7098775,Sentence,0,8.604791
11.861732,-7.5928493,Sentence,1,9.480069
12.474139,-8.279467,Sentence,2,10.158451
11.812768,-7.5427933,Sentence,0,7.4457674
10.670536,-7.638194,Sentence,0,7.363638
11.896482,-8.299184,Sentence,1,8.075267
12.284162,-8.350281,Sentence,1,9.666821
12.441016,-6.8809233,Sentence,0,8.081993
10.860819,-6.38009,Sentence,0,7.560481
11.529659,-8.3234,Sentence,1,9.355819
11.506383,-8.309916,Sentence,1,9.302634
11.961297,-8.021714,Sentence,2,9.73022
11.470368,-8.345195,Sentence,1,8.919821
11.5088415,-8.259846,Sentence,1,8.355479
12.887826,-6.9847093,Sentence,2,8.870466
11.96922,-7.057188,Sentence,2,9.6789665
12.324271,-8.362368,Sentence,1,9.054908
11.283236,-7.860082,Sentence,1,8.207539
11.595852,-8.59221,Sentence,1,9.625629
12.101659,-8.290051,Sentence,1,10.090434
11.941267,-5.0315986,Sentence,2,8.459852
12.488178,-6.8518724,Sentence,2,10.574055
12.019642,-7.4385934,Sentence,1,7.8001604
12.514283,-7.389491,Sentence,2,10.358488
11.858837,-6.9371753,Sentence,0,7.3066034
10.986512,-6.384454,Sentence,0,8.31491
12.447871,-7.9072576,Sentence,1,10.088023
9.959011,-6.178822,Sentence,0,8.392336
12.000796,-8.62546,Sentence,1,8.308661
12.3918,-6.1166997,Sentence,0,8.503159
11.813951,-8.445846,Sentence,0,7.9981456
10.580271,-5.242238,Sentence,0,7.6366053
12.383297,-6.0272274,Sentence,2,10.559902
12.00381,-8.903317,Sentence,1,9.189801
12.706558,-8.170118,Sentence,1,8.489893
12.556982,-8.157472,Sentence,1,8.459117
12.890514,-6.8611174,Sentence,2,10.588466
12.020919,-8.491841,Sentence,1,10.001982
11.720106,-6.2632046,Sentence,2,9.1242485
12.673829,-7.398862,Sentence,2,10.199139
12.576464,-8.2644615,Sentence,1,8.454636
12.178661,-6.214165,Sentence,2,10.627894
11.990068,-8.685789,Sentence,1,8.777088
12.615232,-8.357467,Sentence,1,9.165814
12.028467,-8.742741,Sentence,1,7.920666
13.088695,-7.43858,Sentence,2,9.526011
12.366071,-8.690092,Sentence,1,8.592443
12.253746,-5.822639,Sentence,0,7.965026
11.80535,-7.2016006,Sentence,2,10.252539
11.353637,-8.762382,Sentence,1,9.4474945
10.3231,-7.48671,Sentence,1,9.292802
11.036203,-8.548921,Sentence,1,9.440466
10.034011,-5.0391445,Sentence,0,7.8662205
12.1460705,-6.6250997,Sentence,2,10.762035
11.535097,-8.757847,Sentence,1,8.240146
12.312145,-5.931253,Sentence,0,7.7497807
12.337781,-5.450592,Sentence,0,7.996504
12.845219,-6.891353,Sentence,2,10.564888
12.003855,-7.1162896,Sentence,0,8.137788
11.342228,-6.889215,Sentence,0,6.65286
11.6302595,-7.4494486,Sentence,0,7.283683
12.662853,-7.3543015,Sentence,1,8.5997095
11.109113,-7.5820055,Sentence,1,9.220481
12.163214,-8.440259,Sentence,1,9.517994
14.549894,-3.7420042,Sentence,0,8.5851555
12.182932,-5.958787,Sentence,0,8.977797
11.993981,-8.172559,Sentence,2,9.653309
10.2438545,-8.726245,Sentence,1,9.322879
12.533007,-7.362342,Sentence,1,7.799204
12.828447,-7.0497527,Sentence,2,10.378579
11.844037,-7.3145037,Sentence,1,8.30896
14.400053,-3.600348,Sentence,2,8.450353
10.707721,-6.992988,Sentence,0,8.985514
12.108945,-8.223857,Sentence,1,9.727703
12.527999,-6.7559752,Sentence,2,10.185536
12.12794,-8.130065,Sentence,1,8.970312
11.889552,-8.355037,Sentence,1,9.7936
11.914237,-7.58335,Sentence,1,8.174455
7.746365,-3.9161077,Sentence,0,7.227905
12.083392,-8.378084,Sentence,1,9.230753
12.805381,-7.1806526,Sentence,2,10.61915
12.870728,-8.156155,Sentence,1,8.620915
10.266628,-6.0292273,Sentence,0,8.361417
11.650847,-5.7394357,Sentence,0,7.7175
12.838986,-7.0628343,Sentence,2,10.362078
12.12497,-8.620377,Sentence,1,9.567808
11.2246895,-8.137731,Sentence,1,9.540657
12.288045,-4.6562853,Sentence,0,7.703413
10.839793,-5.801078,Sentence,0,7.8517027
11.875201,-6.6463704,Sentence,0,9.486007
11.431817,-8.113789,Sentence,1,8.969142
12.932928,-8.384586,Sentence,1,9.014769
9.615815,-8.290585,Sentence,0,8.575476
12.602923,-6.8078103,Sentence,2,9.887583
12.822917,-6.722207,Sentence,2,10.49298
10.886456,-7.3659687,Sentence,1,8.975203
10.541369,-7.1355376,Sentence,1,9.05199
12.281701,-7.362916,Sentence,2,9.553839
13.135456,-6.939256,Sentence,2,9.536741
11.981771,-8.842545,Sentence,1,9.491462
10.962943,-5.1448717,Sentence,0,7.9162803
11.387735,-6.553275,Sentence,2,8.219846
13.546018,-8.392977,Sentence,1,9.089465
12.928225,-7.540719,Sentence,1,8.740052
12.895332,-4.3461685,Sentence,0,7.5925293
10.692287,-7.621925,Sentence,0,7.394047
11.558794,-8.363275,Sentence,1,7.917252
11.537167,-4.340384,Sentence,2,10.982099
12.184737,-6.5155644,Sentence,2,9.784398
11.433798,-6.334303,Sentence,2,10.405037
9.892649,6.5292745,Sentence,0,6.881277
11.927518,-7.983123,Sentence,1,9.951875
12.599917,-8.080087,Sentence,1,9.733032
10.764452,-5.419937,Sentence,0,7.858623
12.301219,-7.279571,Sentence,2,10.780299
10.8032255,-8.907293,Sentence,1,8.861411
10.135867,-5.4899793,Sentence,0,8.165828
12.334119,-6.643437,Sentence,2,10.900268
12.543935,-6.0570025,Sentence,2,10.542224
11.916798,-7.9905987,Sentence,1,7.6422153
11.655289,-6.21795,Sentence,2,10.648396
10.93731,-5.6720204,Sentence,2,10.074968
12.205125,-8.238709,Sentence,1,9.233429
13.7538185,-3.8882673,Sentence,0,8.887647
11.499287,-8.615538,Sentence,1,9.758275
12.338938,-7.02566,Sentence,2,10.783884
12.098019,-8.302163,Sentence,1,9.891453
9.964741,-7.996221,Sentence,0,8.422697
10.810419,-8.751173,Sentence,1,9.296401
12.386929,-4.9241395,Sentence,2,8.680802
10.291944,-8.920371,Sentence,1,8.82028
12.304918,-8.488054,Sentence,1,8.053195
12.263471,-7.3197103,Sentence,2,10.110131
12.555961,-8.461464,Sentence,1,8.467123
11.912667,-8.330588,Sentence,1,8.890359
10.78559,-5.9756217,Sentence,0,8.377329
12.589096,-7.385831,Sentence,2,10.469669
12.25874,-7.2731047,Sentence,2,10.6522045
10.110182,-5.560752,Sentence,0,8.178001
12.659719,-8.054236,Sentence,0,8.575531
11.607983,-5.4546237,Sentence,0,7.765078
12.50516,-8.144352,Sentence,1,9.959173
15.036751,-3.1124306,Sentence,0,8.256641
10.996188,-7.5159516,Sentence,1,9.072675
12.068856,-5.5474777,Sentence,2,9.429106
10.390817,-5.444223,Sentence,0,8.324203
12.695747,-7.613287,Sentence,2,10.488105
12.34893,-8.593525,Sentence,1,8.197784
14.041934,-4.221711,Sentence,0,8.168511
11.680642,-5.19021,Sentence,2,10.726714
12.474083,-8.523527,Sentence,1,8.419722
13.552971,-8.406013,Sentence,0,9.088665
10.909415,-5.4239855,Sentence,0,7.1752057
12.127403,-8.617477,Sentence,1,9.207807
12.187703,-8.417541,Sentence,1,10.114416
12.703841,-7.2629786,Sentence,2,10.211028
12.804112,-7.4825435,Sentence,2,9.193711
11.631557,-5.5365696,Sentence,0,7.5047374
11.164019,-6.458845,Sentence,2,10.464677
10.992744,-5.3799205,Sentence,0,9.8051
11.268983,-6.213451,Sentence,0,7.9968343
12.334101,-8.728702,Sentence,1,8.761104
10.675053,-6.5532193,Sentence,0,7.967931
10.842106,-6.827904,Sentence,0,8.905043
12.09743,-8.740813,Sentence,1,8.987039
10.326651,-8.443743,Sentence,1,8.608931
12.745707,-7.936112,Sentence,1,9.718242
13.128056,-6.50369,Sentence,2,9.011099
11.140058,-6.184203,Sentence,2,9.749201
12.240088,-8.778492,Sentence,1,8.433298
12.47383,-7.279382,Sentence,2,8.882413
11.841395,-7.1481476,Sentence,2,9.586799
11.740681,-7.478944,Sentence,1,7.9000626
12.5231285,-7.6410384,Sentence,0,8.230744
11.82175,-5.70013,Sentence,0,9.465373
12.224899,-8.505576,Sentence,1,8.196325
11.351479,-6.8693047,Sentence,0,8.270694
12.184605,-8.700881,Sentence,1,8.826027
12.479437,-7.572087,Sentence,1,8.128483
9.892568,6.52941,Sentence,0,6.881196
13.281989,-7.0711646,Sentence,2,9.461174
11.220751,-6.257861,Sentence,0,7.269347
11.010366,-7.4531136,Sentence,0,8.945895
11.943363,-8.565208,Sentence,1,9.907508
11.646832,-8.221064,Sentence,1,9.456102
12.121989,-6.816474,Sentence,2,10.866314
13.550707,-8.360844,Sentence,2,9.080288
13.10393,-6.215619,Sentence,2,9.737412
13.1052065,-6.70157,Sentence,2,10.000576
11.861101,-7.6371613,Sentence,1,8.072135
9.893061,6.527524,Sentence,0,6.8822846
12.37075,-8.675884,Sentence,1,9.324144
13.131774,-6.4059024,Sentence,2,9.291486
13.209312,-4.7860193,Sentence,0,8.51458
9.892726,6.527224,Sentence,0,6.881509
11.454709,-5.4169936,Sentence,2,7.8329215
10.486064,-8.868637,Sentence,0,8.2496805
12.3996,-8.158724,Sentence,1,9.541343
12.353401,-8.122701,Sentence,1,9.62548
10.856754,-4.3633585,Sentence,0,7.785122
10.757144,-2.999671,Sentence,0,3.258417
12.729398,-7.3521786,Sentence,2,9.801281
10.878848,-8.435155,Sentence,1,8.601502
12.384849,-8.166468,Sentence,1,9.186107
12.023923,-7.649533,Sentence,1,8.537467
12.442414,-8.074082,Sentence,1,10.096427
11.648028,-7.1915007,Sentence,1,9.129177
11.973244,-5.524582,Sentence,2,10.392912
11.092187,-6.001229,Sentence,0,7.7699666
10.475207,-8.727058,Sentence,0,8.066639
10.542623,-5.518775,Sentence,0,7.811561
12.315642,-7.630609,Sentence,1,8.0405035
12.895768,-6.425261,Sentence,2,10.431285
11.449948,-8.762857,Sentence,1,8.886151
11.452641,-7.7844434,Sentence,1,9.364933
11.909982,-7.442599,Sentence,0,7.31246
10.766409,-5.6586137,Sentence,0,8.819742
14.866517,-3.2698233,Sentence,0,8.253218
12.359714,-7.309078,Sentence,1,9.392645
11.766044,-5.316265,Sentence,2,10.666962
13.269058,-7.1827707,Sentence,2,9.363819
15.0430155,-3.1061656,Sentence,0,8.254221
11.163993,-7.60825,Sentence,1,8.357899
12.519656,-7.769486,Sentence,1,9.432709
12.850566,-5.578802,Sentence,0,8.489728
12.504692,-7.863622,Sentence,0,8.307417
11.27619,-8.183633,Sentence,0,8.031482
12.149862,-8.497119,Sentence,1,8.773412
10.82367,-6.6349998,Sentence,0,9.847976
12.259829,-8.23987,Sentence,1,10.097011
12.294855,-8.369377,Sentence,1,9.238121
12.374009,-7.386033,Sentence,2,10.430417
10.950739,-5.2146735,Sentence,0,7.0114446
12.390267,-6.198358,Sentence,2,8.764097
12.409376,-5.71026,Sentence,2,10.850115
9.892908,6.527924,Sentence,0,6.8820796
11.611101,-5.3029814,Sentence,2,10.529115
12.284881,-8.121322,Sentence,1,9.412879
12.561485,-6.917525,Sentence,1,9.165515
12.415858,-7.857981,Sentence,1,7.799942
11.415879,-7.133893,Sentence,2,10.138816
11.134915,-7.744396,Sentence,0,8.060427
12.120479,-8.71103,Sentence,1,8.999892
12.331626,-7.0336876,Sentence,2,10.60341
12.278142,-8.7624655,Sentence,1,9.171779
11.588518,-8.269555,Sentence,1,8.72481
12.300693,-5.2730513,Sentence,2,10.544166
13.189689,-6.3067923,Sentence,2,9.779322
12.251447,-7.2220254,Sentence,1,7.970847
11.566105,-8.275697,Sentence,1,9.082768
12.756798,-5.6181917,Sentence,2,9.075928
12.471544,-8.101054,Sentence,1,8.377994
11.6436615,-8.460093,Sentence,1,9.828703
11.906411,-7.78656,Sentence,1,8.937864
11.985138,-7.51882,Sentence,1,8.598225
12.713811,-8.370448,Sentence,1,8.724068
11.354105,-7.1305194,Sentence,0,8.183459
12.195011,-8.46429,Sentence,1,9.888707
12.529738,-6.057637,Sentence,2,10.65025
12.175008,-8.465028,Sentence,1,8.171146
11.800823,-6.4709315,Sentence,0,7.3688
12.788913,-6.6618447,Sentence,2,10.736408
10.972519,-8.513771,Sentence,1,8.929929
10.845917,-6.1910067,Sentence,0,8.075367
12.351488,-7.256669,Sentence,1,7.934448
10.989949,-7.60915,Sentence,1,8.925979
11.465424,-6.7800937,Sentence,0,9.388833
12.368872,-6.667358,Sentence,0,8.261721
10.95221,-7.7061124,Sentence,0,7.4368668
12.693939,-7.0652795,Sentence,2,9.39852
10.539814,-6.107752,Sentence,0,9.25757
11.019199,-6.1452055,Sentence,0,9.097567
12.836128,-7.2014246,Sentence,2,10.297512
10.698083,-6.7808924,Sentence,0,9.538161
11.329848,-8.166009,Sentence,1,9.444907
13.116399,-6.0941787,Sentence,2,8.846992
12.294208,-6.217754,Sentence,2,10.83877
13.12905,-4.55454,Sentence,0,7.8621745
12.106913,-8.268898,Sentence,1,10.000602
12.427,-6.6083255,Sentence,2,10.928194
9.92628,-5.0207334,Sentence,0,8.100464
13.758339,-3.9985712,Sentence,0,8.473593
12.047738,-8.0337105,Sentence,1,8.05677
10.753971,-8.581603,Sentence,1,9.432986
12.352022,-7.1776676,Sentence,2,8.069942
12.133206,-8.772997,Sentence,1,9.123267
12.88819,-7.7488937,Sentence,2,9.121995
11.7334175,-4.561132,Sentence,2,10.856911
10.626444,-8.646804,Sentence,1,9.529363
12.538658,-8.418269,Sentence,1,8.633875
11.622481,-8.733228,Sentence,1,9.117396
12.113229,-8.809266,Sentence,1,9.127442
11.930436,-8.048211,Sentence,1,9.896787
11.888503,-8.370603,Sentence,2,9.585692
9.894089,6.526356,Sentence,0,6.8820057
13.217094,-4.5271664,Sentence,2,8.547919
12.755754,-7.8195944,Sentence,0,8.336762
11.280277,-4.5944266,Sentence,2,10.57722
12.715421,-7.6770782,Sentence,2,9.994263
12.0418,-8.9512,Sentence,1,8.84956
12.45496,-7.1864576,Sentence,2,10.623939
10.322549,-8.743162,Sentence,1,8.660882
12.495217,-5.7128005,Sentence,2,10.67523
12.715343,-8.556292,Sentence,1,9.038656
11.382146,-8.721011,Sentence,1,8.583029
13.645365,-4.1683507,Sentence,0,8.093577
11.416355,-6.4809012,Sentence,0,7.566569
9.615779,-8.3969145,Sentence,0,8.73626
10.322593,-8.680693,Sentence,1,9.15018
11.797771,-5.6295238,Sentence,2,8.414294
11.983164,-7.6753297,Sentence,1,8.788685
11.7571535,-8.571127,Sentence,1,9.204394
12.132241,-4.467824,Sentence,2,9.924671
12.247588,-8.033291,Sentence,0,7.9030013
11.019902,-6.970833,Sentence,1,8.716762
12.223303,-5.325271,Sentence,2,10.775456
12.525732,-6.366201,Sentence,0,6.901868
12.804074,-7.4771276,Sentence,1,9.048135
12.49493,-7.119007,Sentence,0,7.5369043
11.988775,-7.35879,Sentence,0,7.6823287
11.363563,-6.453139,Sentence,0,7.319005
11.01915,-6.5847926,Sentence,0,7.8130994
12.214607,-6.2838087,Sentence,1,8.215009
13.055998,-5.226548,Sentence,0,7.915019
10.902592,-5.356339,Sentence,0,7.4634376
12.420538,-6.433848,Sentence,2,9.178365
12.238303,-6.334729,Sentence,0,7.370684
12.292657,-7.0698915,Sentence,0,8.119817
12.7088,-7.825224,Sentence,1,9.742097
12.87255,-8.244686,Sentence,1,8.993303
10.841379,-8.555765,Sentence,1,9.720547
12.283878,-8.564698,Sentence,1,8.250748
12.575073,-4.809059,Sentence,2,8.7516365
10.786238,-5.005306,Sentence,0,6.8546615
11.433419,-6.350805,Sentence,0,9.706156
11.209609,-8.260958,Sentence,1,8.680977
12.163474,-8.661123,Sentence,1,9.907864
11.6912155,-8.233334,Sentence,1,7.601112
11.772048,-6.5869203,Sentence,0,7.2656555
10.010681,-7.127667,Sentence,0,8.83802
10.9159775,-6.4354777,Sentence,0,9.291129
12.483334,-5.305555,Sentence,2,9.782101
13.206794,-6.922356,Sentence,2,9.902605
12.02581,-8.370192,Sentence,1,9.392121
11.987184,-8.80794,Sentence,1,9.027811
12.039868,-6.7509446,Sentence,2,10.0408745
11.596239,-8.478258,Sentence,1,9.26367
11.287571,-8.858375,Sentence,1,9.173709
15.506167,-1.6697416,Sentence,0,10.2605715
11.652526,-8.416209,Sentence,1,7.937507
12.021719,-5.804229,Sentence,0,8.729754
12.8875,-5.9041886,Sentence,2,9.904991
12.235404,-7.5764055,Sentence,1,7.703999
10.288138,-8.813724,Sentence,1,8.50525
13.372748,-8.406516,Sentence,1,9.118273
11.94803,-7.812453,Sentence,1,8.732092
11.542813,-8.426854,Sentence,1,8.877217
12.876608,-6.2507825,Sentence,2,9.485682
12.540265,-7.67994,Sentence,1,7.875237
12.124178,-5.8180704,Sentence,2,10.927154
12.32119,-6.885446,Sentence,0,8.316673
11.882935,-5.0135894,Sentence,2,10.571846
12.965485,-5.930489,Sentence,2,10.6584835
10.807164,-8.573078,Sentence,1,9.528153
11.618568,-5.949987,Sentence,0,8.435011
11.209164,-6.798362,Sentence,2,9.761901
13.59917,-8.391572,Sentence,0,9.193793
12.857173,-6.02098,Sentence,2,10.726378
11.51761,-7.2471185,Sentence,1,9.20791
12.385307,-8.533836,Sentence,1,9.056836
11.127901,-5.471233,Sentence,0,6.8301406
12.662748,-7.559962,Sentence,1,10.381866
12.14134,-8.410935,Sentence,1,9.7194
11.295936,-8.029019,Sentence,1,9.123232
11.7165165,-6.7204323,Sentence,2,10.421732
11.797239,-7.948018,Sentence,2,10.285293
12.34841,-4.763772,Sentence,2,10.090269
12.634437,-7.2524757,Sentence,2,10.515112
11.963783,-8.379254,Sentence,1,10.026507
11.450169,-8.466215,Sentence,1,9.267555
11.930649,-8.2941885,Sentence,1,8.342442
12.463093,-6.9362216,Sentence,2,10.86044
10.0030985,-8.248021,Sentence,1,9.379552
11.509284,-8.968219,Sentence,1,8.63813
13.152677,-6.613178,Sentence,2,10.128074
12.118358,-8.044912,Sentence,0,7.821223
12.191781,-8.643385,Sentence,1,9.461966
12.585184,-7.941254,Sentence,1,9.902904
12.439967,-6.8919444,Sentence,2,10.219956
10.456883,-4.193379,Sentence,0,9.544691
12.383493,-7.246465,Sentence,0,8.848775
11.758466,-5.3706007,Sentence,2,10.650425
12.408445,-5.5837717,Sentence,2,10.68618
12.716436,-7.261352,Sentence,1,8.81063
10.68672,-5.776416,Sentence,0,9.604652
12.867087,-6.4062896,Sentence,2,10.655088
12.527922,-8.718861,Sentence,1,8.569445
12.52725,-6.863517,Sentence,2,10.582883
10.784121,-8.618199,Sentence,1,8.847394
12.110636,-8.607071,Sentence,1,9.326539
10.711131,-4.760137,Sentence,0,6.7245073
11.673467,-4.089137,Sentence,2,10.410564
11.581507,-8.712584,Sentence,1,9.086251
12.479525,-6.946289,Sentence,2,10.273184
12.5370035,-8.234976,Sentence,1,9.184427
10.647375,-5.1805744,Sentence,0,9.415617
12.629005,-8.127432,Sentence,1,8.624889
11.379073,-7.5546465,Sentence,1,9.447911
11.0398245,-5.130377,Sentence,0,7.709881
10.989077,-5.307932,Sentence,0,7.6721973
11.444248,-4.957038,Sentence,2,9.236621
8.150574,-7.8401017,Sentence,0,7.922087
12.486426,-6.5330133,Sentence,2,9.434317
11.917142,-4.667462,Sentence,0,10.988609
12.631126,-7.874898,Sentence,1,9.284514
12.722352,-6.9054365,Sentence,1,8.87171
12.135154,-7.3038125,Sentence,0,9.074163
11.999144,-6.8823476,Sentence,0,8.386759
10.267956,-8.394732,Sentence,1,8.354664
13.585561,-8.386357,Sentence,2,9.102908
12.438894,-4.990504,Sentence,2,10.421232
12.468457,-7.5796046,Sentence,1,7.72022
11.6548395,-7.197241,Sentence,0,8.413119
10.371421,-8.057114,Sentence,1,8.957029
11.153071,-6.712064,Sentence,2,9.300048
9.911663,-7.7874923,Sentence,1,7.4147077
12.54025,-6.9379992,Sentence,2,10.15232
12.113212,-7.437079,Sentence,2,9.843614
12.774639,-6.7359133,Sentence,2,10.150327
13.158001,-5.697221,Sentence,0,10.7123995
11.2991085,-4.371182,Sentence,0,10.952403
10.748897,-5.554568,Sentence,2,8.950361
12.366378,-6.3047113,Sentence,2,10.815259
12.2813425,-8.475673,Sentence,1,8.874306
12.25497,-7.2682543,Sentence,2,10.077632
11.403493,-6.2229795,Sentence,2,10.112575
12.49605,-7.6989336,Sentence,1,8.485738
12.319384,-7.032745,Sentence,2,8.089237
12.728784,-8.30591,Sentence,1,9.1015835
11.346805,-7.022029,Sentence,0,8.853505
12.195095,-8.265275,Sentence,1,9.478471
10.248408,-8.483467,Sentence,0,8.080707
12.584066,-7.659116,Sentence,2,10.412562
11.952223,-8.793514,Sentence,1,8.221813
11.96939,-6.64417,Sentence,2,10.377326
12.163433,-5.21784,Sentence,2,10.128376
12.2891445,-7.8267937,Sentence,1,8.670764
10.086834,-7.548269,Sentence,0,8.974082
12.452788,-8.14602,Sentence,1,9.423723
12.811154,-6.365417,Sentence,2,9.51911
12.796042,-6.8913326,Sentence,1,8.160574
11.143924,-4.5800266,Sentence,0,11.016287
11.767886,-5.5509543,Sentence,0,8.943849
11.464666,-5.5755396,Sentence,0,9.036239
12.405179,-7.707941,Sentence,1,9.373199
9.802111,-7.840937,Sentence,1,8.876052
11.767051,-8.12083,Sentence,1,9.404646
12.369525,-8.368627,Sentence,1,7.787791
12.161816,-8.447949,Sentence,1,8.228905
10.447429,-4.311624,Sentence,0,9.412147
10.681507,-8.726151,Sentence,1,9.39411
12.027888,-7.9506164,Sentence,1,8.088717
12.896057,-6.886632,Sentence,2,10.623382
11.927871,-5.0592856,Sentence,2,10.602931
12.034434,-7.804059,Sentence,1,9.781245
10.099494,-8.907826,Sentence,0,8.490984
12.37045,-8.663902,Sentence,1,8.719103
11.281128,-5.771799,Sentence,0,6.815802
12.121601,-7.205261,Sentence,0,7.6246686
11.6355915,-5.177229,Sentence,2,10.601872
12.483019,-7.6656227,Sentence,1,7.854161
12.107859,-7.1953034,Sentence,0,7.9762425
12.369033,-6.6177406,Sentence,2,9.608917
12.3645525,-7.169073,Sentence,0,8.471128
10.832311,-8.931337,Sentence,1,8.63788
11.881354,-6.525667,Sentence,0,7.5046225
12.727851,-6.960227,Sentence,2,10.522444
12.524374,-7.194716,Sentence,2,10.426537
12.378275,-8.649331,Sentence,1,8.794795
12.55163,-7.922743,Sentence,1,9.212522
12.52715,-8.195538,Sentence,2,10.298868
10.8452215,-8.168042,Sentence,1,8.3249035
11.930507,-8.66197,Sentence,1,9.022682
10.648093,-7.3215556,Sentence,1,8.982964
12.037629,-6.8263345,Sentence,2,10.737699
12.564204,-7.8572154,Sentence,1,8.314393
12.09761,-5.8156543,Sentence,2,9.670903
13.215177,-6.782078,Sentence,1,9.991264
12.574434,-8.215485,Sentence,1,8.184143
11.89987,-6.4569454,Sentence,2,8.723936
10.070286,-8.941224,Sentence,1,8.350163
12.550579,-8.440625,Sentence,1,8.322975
12.410828,-6.637224,Sentence,2,10.761381
11.140592,-7.840188,Sentence,1,7.7192993
11.891516,-6.4456773,Sentence,0,8.954205
10.607446,-5.6219187,Sentence,0,7.3977757
12.887774,-4.3324723,Sentence,0,7.5869102
13.245261,-8.374299,Sentence,2,9.242336
12.270724,-8.736802,Sentence,1,9.304382
10.769883,-8.205641,Sentence,1,9.09283
12.580099,-7.4012103,Sentence,1,8.359384
12.015041,-8.057024,Sentence,2,10.181946
12.276086,-8.015531,Sentence,1,8.371309
10.309852,-8.164958,Sentence,1,8.815157
11.825265,-8.648458,Sentence,1,9.383926
12.221395,-7.5512085,Sentence,1,7.9163785
12.524136,-7.2547307,Sentence,2,9.482481
14.550031,-3.7384803,Sentence,0,8.584956
12.233593,-8.54625,Sentence,1,8.045948
12.668631,-6.4572964,Sentence,2,9.456201
12.797604,-6.452837,Sentence,2,10.530778
11.777547,-8.156178,Sentence,1,9.277089
9.893008,6.5279474,Sentence,0,6.881911
11.5276985,-7.8880763,Sentence,1,8.433057
