x,y,boundary_type,cluster_id
7.685513,12.927684,Sentence,2
8.763795,14.901464,Sentence,2
8.595084,13.520684,Sentence,0
8.417667,13.401178,Sentence,2
9.062988,13.157314,Sentence,2
9.870215,8.348441,Sentence,1
7.507338,13.8455715,Sentence,2
7.5485415,13.585723,Sentence,2
7.5864716,13.084819,Sentence,2
7.6435094,14.479344,Sentence,2
9.433519,15.227848,Sentence,2
10.471979,8.403628,Sentence,1
7.3869925,14.340241,Sentence,0
7.7976165,14.288096,Sentence,2
9.399806,14.96097,Sentence,2
7.482738,11.245676,Sentence,0
11.433977,10.111759,Sentence,3
10.296278,12.479787,Sentence,2
7.2474046,14.407308,Sentence,2
7.5438886,12.137427,Sentence,0
11.623073,10.409186,Sentence,1
10.640439,11.644367,Sentence,1
7.2026334,14.109263,Sentence,2
7.7866416,11.964779,Sentence,0
7.9636455,10.981314,Sentence,0
7.3769727,13.962721,Sentence,2
7.99276,10.932575,Sentence,0
7.49614,12.425863,Sentence,0
8.2253065,10.699965,Sentence,0
8.844655,12.578501,Sentence,2
8.41078,8.995493,Sentence,1
7.3086624,13.360715,Sentence,2
9.239146,15.426824,Sentence,2
9.847388,15.266386,Sentence,1
8.895575,14.267083,Sentence,2
10.160425,12.273549,Sentence,2
8.02147,12.083791,Sentence,0
7.212382,13.106364,Sentence,0
10.672994,13.542169,Sentence,2
7.8715453,8.572739,Sentence,1
7.1654778,12.89128,Sentence,0
8.543246,14.039421,Sentence,2
10.533572,10.6428585,Sentence,1
7.774222,9.995217,Sentence,0
8.067813,12.086298,Sentence,0
8.279577,14.184534,Sentence,2
11.248727,11.306452,Sentence,3
11.040535,12.120529,Sentence,3
9.470126,14.876872,Sentence,2
11.982018,11.934902,Sentence,3
7.799551,13.892155,Sentence,2
7.889181,11.990635,Sentence,0
12.26444,10.76987,Sentence,3
8.785756,11.630381,Sentence,0
11.724623,9.653317,Sentence,1
9.455877,13.871192,Sentence,2
7.3259892,13.730936,Sentence,2
10.288928,12.860996,Sentence,2
8.33382,8.229391,Sentence,3
7.9287157,11.832145,Sentence,0
8.210862,9.314143,Sentence,1
8.196104,13.544605,Sentence,2
10.461697,11.535388,Sentence,2
11.893453,11.692572,Sentence,3
8.45551,8.17656,Sentence,3
9.141345,11.522237,Sentence,1
8.181513,13.753924,Sentence,2
6.7079964,13.572601,Sentence,2
9.212921,14.386915,Sentence,2
8.215865,12.244993,Sentence,1
9.421285,12.494798,Sentence,2
8.730631,11.249966,Sentence,0
7.800263,12.621513,Sentence,0
11.388707,12.294611,Sentence,3
8.801316,14.480001,Sentence,2
7.474347,13.095768,Sentence,2
9.485558,11.999778,Sentence,1
9.611613,14.713581,Sentence,2
7.8316755,11.273299,Sentence,0
9.709317,11.944665,Sentence,1
8.202314,13.112032,Sentence,2
9.870226,11.356049,Sentence,2
7.456188,11.484575,Sentence,0
7.6516595,9.684121,Sentence,1
10.854221,11.41519,Sentence,3
8.4400425,10.693272,Sentence,0
10.216356,11.91031,Sentence,2
11.897685,10.603578,Sentence,1
8.422317,13.089796,Sentence,2
11.393193,11.882401,Sentence,1
11.246178,11.502792,Sentence,1
8.1426735,13.303682,Sentence,2
8.526574,10.644492,Sentence,0
7.6563525,12.8526535,Sentence,0
8.02221,10.132891,Sentence,0
9.110441,11.9185705,Sentence,2
7.4363523,14.320356,Sentence,2
7.409435,12.331266,Sentence,0
11.466362,11.089615,Sentence,3
12.7906685,8.939196,Sentence,1
7.362341,12.929544,Sentence,1
7.3459625,12.273396,Sentence,0
7.726563,13.442839,Sentence,2
8.400503,11.03761,Sentence,0
8.343565,13.080195,Sentence,2
7.1347866,12.0106945,Sentence,0
8.010077,13.501301,Sentence,2
12.000463,11.791283,Sentence,3
8.189178,12.264582,Sentence,0
8.598264,12.84935,Sentence,2
8.880599,13.763405,Sentence,0
10.543074,9.869375,Sentence,1
8.362744,14.769688,Sentence,2
8.25321,14.029537,Sentence,2
11.906617,7.15735,Sentence,1
7.2207947,8.083469,Sentence,1
8.011203,13.263201,Sentence,2
9.642387,9.776031,Sentence,1
7.256874,11.869898,Sentence,0
9.169811,14.011783,Sentence,2
10.041609,13.378365,Sentence,3
11.089594,11.913835,Sentence,3
12.230409,10.617476,Sentence,3
9.911303,12.236717,Sentence,1
10.141859,11.474985,Sentence,1
7.3555117,9.819762,Sentence,0
16.303146,9.63762,Sentence,3
7.3344436,11.469626,Sentence,0
11.189017,10.753647,Sentence,1
7.262818,11.260493,Sentence,0
8.071427,11.595941,Sentence,1
7.9534254,11.814943,Sentence,0
7.421881,12.618909,Sentence,0
8.24124,14.703316,Sentence,2
7.692139,13.519746,Sentence,0
7.3951206,10.713702,Sentence,0
7.660786,9.708686,Sentence,0
7.0922155,13.550189,Sentence,2
7.975969,13.33483,Sentence,2
7.659811,13.455705,Sentence,0
9.665832,15.139345,Sentence,2
11.802771,12.02625,Sentence,1
8.978725,11.49505,Sentence,1
7.9255805,12.922139,Sentence,0
9.658571,13.657493,Sentence,2
9.230451,15.193172,Sentence,0
7.658458,12.649508,Sentence,0
9.280089,14.813496,Sentence,2
9.633236,13.685239,Sentence,2
9.040597,13.172253,Sentence,2
9.655512,12.342774,Sentence,1
11.218736,12.343277,Sentence,2
9.515371,13.039769,Sentence,2
11.292635,9.708932,Sentence,1
7.8669267,13.479951,Sentence,2
8.228933,13.775407,Sentence,2
9.147129,14.705967,Sentence,2
9.331325,14.724083,Sentence,2
8.379105,13.2319565,Sentence,2
6.823027,13.668476,Sentence,1
9.779485,15.611892,Sentence,3
8.04551,12.943965,Sentence,2
7.771826,13.258538,Sentence,2
9.2204485,11.151318,Sentence,1
11.0476265,13.215139,Sentence,3
7.3910933,12.522636,Sentence,0
8.926776,13.013588,Sentence,2
10.158124,13.442561,Sentence,2
7.656442,14.044604,Sentence,2
6.600543,8.360729,Sentence,1
7.639514,13.102857,Sentence,0
7.818746,13.827351,Sentence,2
9.838245,8.188002,Sentence,0
8.109298,13.0833,Sentence,2
12.343437,12.523704,Sentence,3
10.01004,11.834253,Sentence,1
7.532986,23.821339,Sentence,1
9.009942,13.302967,Sentence,0
7.623303,12.658852,Sentence,0
10.090535,15.161504,Sentence,1
7.383713,12.150785,Sentence,0
6.673497,13.5935,Sentence,2
7.5803294,12.148868,Sentence,0
10.999235,8.115794,Sentence,1
12.684535,12.27596,Sentence,3
7.816471,11.08583,Sentence,0
8.026532,9.281287,Sentence,1
11.668316,10.798422,Sentence,3
7.7463865,14.143503,Sentence,2
9.0999565,13.591043,Sentence,2
10.561543,11.637361,Sentence,1
11.743258,11.641451,Sentence,3
11.116928,10.840584,Sentence,1
10.161781,8.083632,Sentence,1
11.63436,12.417639,Sentence,3
10.454382,7.7189217,Sentence,1
12.35664,11.7916355,Sentence,3
9.375354,12.3945,Sentence,0
7.984936,13.804535,Sentence,2
11.01703,12.109653,Sentence,1
9.034498,13.538468,Sentence,2
8.078949,14.286545,Sentence,2
10.015386,15.080314,Sentence,3
9.373222,14.717955,Sentence,2
9.493417,14.369045,Sentence,2
9.347975,14.241248,Sentence,2
7.436087,10.575429,Sentence,0
8.693567,10.531047,Sentence,1
8.840102,12.178913,Sentence,2
7.451303,13.175746,Sentence,2
9.70582,12.423031,Sentence,2
7.54713,11.63783,Sentence,0
10.397302,9.201703,Sentence,1
10.778154,11.055898,Sentence,3
9.916011,9.758614,Sentence,1
10.391141,11.699302,Sentence,3
11.413857,11.009582,Sentence,3
7.852648,12.615586,Sentence,0
8.513672,13.946676,Sentence,2
7.9043727,12.51004,Sentence,0
9.089077,12.000322,Sentence,1
7.3640437,12.546684,Sentence,0
8.001932,11.453727,Sentence,0
7.1271152,12.742034,Sentence,0
12.376397,10.655652,Sentence,2
7.7779098,12.867549,Sentence,2
11.674747,11.5489435,Sentence,3
8.266808,13.431547,Sentence,2
7.739201,13.535629,Sentence,2
9.060716,13.953987,Sentence,2
7.4859734,12.423062,Sentence,1
8.291381,13.604745,Sentence,2
7.3319826,11.016655,Sentence,0
10.580716,11.197828,Sentence,1
10.339819,12.828129,Sentence,3
8.626904,13.606598,Sentence,2
8.983437,11.649232,Sentence,1
8.651485,13.496492,Sentence,2
8.724525,12.263809,Sentence,2
8.593718,10.600774,Sentence,0
9.085589,13.535376,Sentence,2
9.082712,14.618579,Sentence,2
10.757058,9.3658495,Sentence,1
7.8644876,13.716335,Sentence,2
6.682188,8.936605,Sentence,1
9.169083,14.026473,Sentence,1
10.815383,15.57396,Sentence,3
11.083955,12.289167,Sentence,1
8.134085,10.243257,Sentence,0
8.7687,14.533887,Sentence,2
12.01505,11.733794,Sentence,3
9.2492075,11.459162,Sentence,0
10.880373,10.505198,Sentence,1
7.3377466,11.03767,Sentence,0
10.970822,11.140651,Sentence,3
9.94365,14.671329,Sentence,2
9.559861,11.214094,Sentence,3
7.1892405,11.555107,Sentence,0
7.080953,12.411208,Sentence,0
10.471092,15.478388,Sentence,1
8.139437,12.134308,Sentence,0
8.289241,10.573661,Sentence,0
7.1102047,13.421733,Sentence,0
11.509204,11.731111,Sentence,2
9.257637,15.140645,Sentence,2
7.372624,12.742188,Sentence,0
7.1044903,12.616024,Sentence,0
11.8277445,10.461815,Sentence,1
9.737876,13.102547,Sentence,3
7.569414,14.342718,Sentence,2
8.937995,13.396705,Sentence,2
7.746289,13.121028,Sentence,0
12.431639,11.760161,Sentence,3
8.120694,10.597899,Sentence,1
16.30327,9.637708,Sentence,3
8.014997,11.914424,Sentence,0
7.784867,11.579071,Sentence,0
7.8557577,9.904534,Sentence,1
8.046889,13.826558,Sentence,2
10.644868,11.855442,Sentence,3
11.258421,15.687925,Sentence,3
12.2400465,11.050789,Sentence,3
8.558242,15.0203085,Sentence,2
9.105559,11.009696,Sentence,0
7.537743,10.558702,Sentence,0
7.3210983,13.042378,Sentence,2
8.511712,10.956641,Sentence,1
8.256624,13.524759,Sentence,2
8.067802,9.137998,Sentence,1
8.739557,13.011655,Sentence,2
11.88776,7.1219273,Sentence,1
7.6106644,11.666548,Sentence,0
7.7358336,12.629208,Sentence,1
7.9580545,13.117236,Sentence,2
7.555479,12.011263,Sentence,0
11.068139,11.839869,Sentence,3
10.177823,11.131136,Sentence,1
7.484399,12.468192,Sentence,0
9.311244,11.449586,Sentence,1
10.136835,13.411514,Sentence,1
7.400732,9.814099,Sentence,0
12.252592,10.672275,Sentence,3
7.99864,12.5343075,Sentence,2
8.675057,14.128958,Sentence,2
11.695642,11.562065,Sentence,3
8.009311,13.065326,Sentence,2
8.271507,9.311656,Sentence,0
11.093681,11.608438,Sentence,3
7.4558845,13.561747,Sentence,2
13.555421,-2.9280012,Sentence,3
7.8283668,12.826381,Sentence,0
7.5918694,11.099056,Sentence,0
9.121499,12.773198,Sentence,2
8.516898,8.160546,Sentence,3
7.6497297,12.062669,Sentence,0
12.116161,11.198825,Sentence,3
11.967953,12.514444,Sentence,3
6.88204,13.603769,Sentence,2
8.259757,14.579287,Sentence,2
7.818445,13.892399,Sentence,2
8.4276285,14.485522,Sentence,2
9.140658,12.3464155,Sentence,2
10.48902,15.344626,Sentence,3
16.315712,9.6275425,Sentence,3
12.277342,11.57294,Sentence,3
6.9744406,11.509409,Sentence,0
8.801276,13.451791,Sentence,2
10.207122,11.91097,Sentence,1
6.805871,13.708481,Sentence,1
7.2586975,12.966686,Sentence,2
8.951649,9.917514,Sentence,3
7.689179,12.587181,Sentence,0
7.273579,12.385626,Sentence,0
9.817023,11.997632,Sentence,1
9.562329,14.735897,Sentence,2
7.390264,12.2788925,Sentence,0
11.041099,9.784003,Sentence,1
9.540824,13.153312,Sentence,1
7.333223,10.696254,Sentence,0
10.649683,11.317475,Sentence,3
8.694465,12.532278,Sentence,1
7.9678,12.398682,Sentence,0
9.338646,14.757324,Sentence,2
13.55524,-2.9282327,Sentence,3
9.876087,13.669087,Sentence,1
10.334024,10.792523,Sentence,1
11.418762,11.231366,Sentence,3
8.781456,13.969176,Sentence,2
7.321713,11.582691,Sentence,0
8.617405,13.80974,Sentence,2
7.977833,11.569685,Sentence,0
8.1835785,12.601448,Sentence,2
9.834928,11.554905,Sentence,1
10.732965,11.973293,Sentence,3
7.380891,12.672823,Sentence,0
8.391156,14.298498,Sentence,2
6.652106,13.61596,Sentence,1
8.622299,12.609232,Sentence,0
9.350111,11.621927,Sentence,1
7.4150305,14.269274,Sentence,1
12.309863,10.507094,Sentence,3
10.529584,12.521066,Sentence,2
8.600746,13.346882,Sentence,2
7.4746857,11.648931,Sentence,0
7.4109116,12.075665,Sentence,0
10.078575,9.439432,Sentence,1
9.177293,12.564718,Sentence,2
12.08265,10.01288,Sentence,3
8.58128,12.634504,Sentence,0
10.753316,12.383975,Sentence,3
8.4492235,12.792204,Sentence,0
7.276414,10.856965,Sentence,0
7.294731,14.166163,Sentence,2
7.536361,13.350745,Sentence,0
7.2126,14.236272,Sentence,2
9.601436,11.421351,Sentence,1
9.809524,13.75464,Sentence,0
7.5972,13.287929,Sentence,2
10.046316,13.364601,Sentence,2
7.4957824,14.273048,Sentence,2
9.871982,10.046715,Sentence,1
7.145914,12.121156,Sentence,0
7.657214,12.76509,Sentence,0
9.174365,12.481867,Sentence,1
9.3658285,13.38422,Sentence,2
8.301174,12.4904375,Sentence,2
11.0136,12.993413,Sentence,3
9.306517,13.787395,Sentence,2
7.9103775,11.628075,Sentence,0
7.8091116,11.963086,Sentence,0
11.581425,12.02144,Sentence,3
10.583464,11.306115,Sentence,1
9.944087,11.086482,Sentence,1
8.248665,14.814985,Sentence,3
7.349331,11.682307,Sentence,0
8.0624895,12.522032,Sentence,0
7.205495,14.29606,Sentence,1
10.876903,14.158486,Sentence,2
9.059363,11.665211,Sentence,2
7.2559595,13.223322,Sentence,2
7.5673294,14.192717,Sentence,2
11.553432,14.221321,Sentence,2
7.404092,12.256209,Sentence,0
7.4839883,12.307005,Sentence,0
8.232024,10.325313,Sentence,1
8.052457,14.660915,Sentence,2
10.950054,12.231401,Sentence,3
10.929016,11.908077,Sentence,3
7.96316,13.583645,Sentence,2
8.012705,9.842823,Sentence,1
8.492063,13.082252,Sentence,0
8.63632,13.467681,Sentence,2
8.969989,12.74538,Sentence,0
8.811841,12.263276,Sentence,0
7.465411,13.55848,Sentence,2
9.589381,14.493856,Sentence,2
10.838703,12.926009,Sentence,2
7.8318114,14.531096,Sentence,2
11.771355,11.807646,Sentence,1
8.085499,13.68187,Sentence,2
9.513667,11.085094,Sentence,1
9.4278145,14.486447,Sentence,0
7.3807235,13.003536,Sentence,0
13.555478,-2.9265535,Sentence,3
10.680463,11.629212,Sentence,1
7.7826443,13.843733,Sentence,2
9.085204,12.525995,Sentence,1
8.786291,13.86756,Sentence,2
11.416336,13.472534,Sentence,1
9.437787,15.56256,Sentence,3
9.460188,12.048655,Sentence,1
9.728225,12.384154,Sentence,3
10.731137,14.076294,Sentence,2
10.886276,13.518733,Sentence,3
8.871336,12.099661,Sentence,0
7.317802,12.441056,Sentence,0
7.9333463,13.101867,Sentence,0
7.4476824,10.6148615,Sentence,0
7.659869,12.616258,Sentence,0
9.356689,15.480871,Sentence,1
7.750003,12.327443,Sentence,0
7.8216004,13.823674,Sentence,2
8.415971,12.667846,Sentence,2
8.754477,8.330457,Sentence,3
8.031098,13.2960005,Sentence,0
7.222546,12.166235,Sentence,0
7.690901,13.338895,Sentence,2
16.306288,9.635027,Sentence,3
9.844442,14.948583,Sentence,0
9.607476,15.39768,Sentence,2
8.921018,14.342365,Sentence,2
10.466001,9.081067,Sentence,1
8.482208,13.633254,Sentence,2
8.820877,11.846833,Sentence,0
7.4693823,8.622388,Sentence,1
11.904385,7.165775,Sentence,1
7.405523,14.366469,Sentence,2
7.3129573,10.867298,Sentence,0
8.201008,10.834727,Sentence,0
8.8739605,12.411311,Sentence,1
8.598284,12.425327,Sentence,0
7.64873,13.155566,Sentence,2
8.75725,14.915701,Sentence,2
9.739652,12.589822,Sentence,2
8.457788,13.035224,Sentence,2
8.258237,8.841654,Sentence,0
8.194279,12.838882,Sentence,0
9.523819,10.808137,Sentence,1
7.998942,13.248855,Sentence,0
9.362599,9.800319,Sentence,1
9.082184,13.119157,Sentence,0
9.723249,11.409123,Sentence,1
10.089841,8.26687,Sentence,1
7.7354994,13.07121,Sentence,2
9.868027,8.1895895,Sentence,0
7.8865323,9.040741,Sentence,1
8.599289,10.446648,Sentence,1
7.533158,23.81854,Sentence,1
9.679429,13.743137,Sentence,2
8.753261,12.382893,Sentence,1
8.714524,14.086826,Sentence,2
8.794541,13.449566,Sentence,2
9.281235,11.781905,Sentence,2
11.756766,14.119409,Sentence,3
7.4520636,11.989959,Sentence,0
7.701197,9.988357,Sentence,0
8.857874,9.716214,Sentence,3
10.000757,14.487963,Sentence,2
7.0565314,12.265415,Sentence,0
7.495034,11.3284025,Sentence,0
8.47307,13.44902,Sentence,2
7.813619,12.085646,Sentence,0
7.6575933,12.156013,Sentence,0
11.934977,7.1609225,Sentence,2
7.290101,9.071884,Sentence,1
7.776307,14.392923,Sentence,2
7.5876107,12.259178,Sentence,0
8.368712,13.552827,Sentence,0
10.232909,13.916948,Sentence,2
8.751936,10.731536,Sentence,0
9.512588,14.589895,Sentence,2
7.595376,14.154469,Sentence,2
7.981663,12.46417,Sentence,0
12.169521,10.632372,Sentence,2
7.1855745,12.904207,Sentence,1
8.046377,13.416029,Sentence,2
8.624452,13.912139,Sentence,0
6.891385,21.030897,Sentence,1
9.322345,13.802511,Sentence,2
9.530033,14.301791,Sentence,2
10.586123,9.545527,Sentence,1
8.901133,13.663333,Sentence,2
8.564096,11.274724,Sentence,0
8.975845,13.313746,Sentence,2
9.191068,12.30834,Sentence,2
10.535137,9.516893,Sentence,1
8.069837,10.155426,Sentence,0
8.460252,14.513398,Sentence,2
6.9605823,13.650726,Sentence,1
9.790967,11.230184,Sentence,2
13.555499,-2.9279826,Sentence,3
9.329536,13.18598,Sentence,1
10.254183,12.927979,Sentence,1
8.0701,12.003149,Sentence,0
7.726684,12.900368,Sentence,2
8.409514,9.821078,Sentence,0
7.5800414,14.301331,Sentence,2
9.459657,15.060907,Sentence,1
7.2670574,12.952226,Sentence,0
9.316296,12.359774,Sentence,2
9.535416,11.340943,Sentence,0
8.120993,10.299211,Sentence,0
10.023226,13.189938,Sentence,2
7.389511,13.229007,Sentence,0
6.94788,11.113202,Sentence,0
7.640309,9.55518,Sentence,1
8.18041,13.33857,Sentence,2
7.947716,13.144892,Sentence,2
7.789201,11.103468,Sentence,0
7.819157,11.215192,Sentence,0
7.930526,13.827509,Sentence,2
8.153229,13.609459,Sentence,2
8.698877,12.958748,Sentence,1
7.4057755,11.259548,Sentence,0
8.582562,9.24118,Sentence,3
7.3680983,12.835755,Sentence,0
8.655403,11.234184,Sentence,1
9.926945,14.570653,Sentence,2
7.740313,11.956623,Sentence,0
7.9998903,13.820625,Sentence,2
12.505844,11.664889,Sentence,3
7.735468,12.515437,Sentence,0
10.326517,15.355282,Sentence,1
8.705369,14.746202,Sentence,2
8.776766,12.608284,Sentence,2
7.532465,23.825916,Sentence,1
8.156566,8.4405775,Sentence,1
8.999976,12.8272505,Sentence,2
9.042366,12.942428,Sentence,1
9.693955,13.455162,Sentence,0
8.306695,12.24038,Sentence,0
8.062192,13.1659155,Sentence,2
12.089691,10.525492,Sentence,3
7.1563673,12.883148,Sentence,0
10.093051,11.218149,Sentence,1
7.680327,13.311284,Sentence,0
8.135893,12.348925,Sentence,2
9.283515,14.52824,Sentence,0
9.278983,13.372789,Sentence,0
9.244934,14.112275,Sentence,2
12.152061,11.670845,Sentence,3
8.467379,14.057808,Sentence,2
8.162595,12.489563,Sentence,0
8.899691,14.236593,Sentence,0
9.771776,14.636431,Sentence,0
8.048301,12.218697,Sentence,0
6.8861995,21.038927,Sentence,1
7.5155406,13.249774,Sentence,0
9.539004,15.223495,Sentence,2
17.235863,11.111869,Sentence,3
12.701018,12.025036,Sentence,3
7.9020514,9.467537,Sentence,1
8.391026,11.749163,Sentence,0
11.959468,11.476488,Sentence,1
12.2332535,12.298617,Sentence,3
9.025427,13.210232,Sentence,2
10.271572,13.509355,Sentence,2
9.367463,11.578068,Sentence,0
7.1382775,12.258341,Sentence,0
10.902613,13.914922,Sentence,2
7.902944,12.542806,Sentence,0
7.814935,8.46736,Sentence,1
12.204258,11.872199,Sentence,3
9.904359,7.274698,Sentence,1
6.3882775,13.58396,Sentence,1
8.56847,14.1257515,Sentence,2
11.229862,10.19662,Sentence,3
8.356237,12.328583,Sentence,0
9.599883,14.32108,Sentence,2
11.987882,11.365993,Sentence,3
9.191212,12.272733,Sentence,0
8.369205,13.092334,Sentence,2
9.083923,15.435339,Sentence,2
10.6965885,12.080122,Sentence,2
8.43755,11.377649,Sentence,1
8.985351,15.577063,Sentence,3
11.859289,13.4068985,Sentence,1
9.712556,13.424085,Sentence,2
9.037097,12.741647,Sentence,2
7.9907594,8.717489,Sentence,1
8.142356,12.5713215,Sentence,0
9.133317,14.541121,Sentence,2
10.870989,12.2431345,Sentence,2
10.568873,11.119086,Sentence,1
7.4765377,9.626692,Sentence,1
8.959667,11.865714,Sentence,2
7.438154,12.64188,Sentence,0
7.2041383,11.86787,Sentence,0
9.878759,7.34154,Sentence,1
11.949997,11.494488,Sentence,3
8.389678,9.333406,Sentence,1
11.550332,10.013501,Sentence,1
7.577894,13.107812,Sentence,0
7.6143603,10.958286,Sentence,0
9.168199,14.772847,Sentence,2
9.476843,13.127177,Sentence,3
8.805752,12.692823,Sentence,0
8.507316,13.295108,Sentence,2
7.40472,11.589651,Sentence,0
8.8438,13.224699,Sentence,2
7.2686763,11.424765,Sentence,0
7.670992,9.821124,Sentence,0
9.33382,14.554485,Sentence,2
9.007492,11.929785,Sentence,0
7.721859,11.142383,Sentence,0
10.962024,10.714338,Sentence,1
7.587101,12.206077,Sentence,0
11.276162,11.674878,Sentence,3
9.86286,11.054616,Sentence,0
9.295608,15.183815,Sentence,0
11.73055,7.227568,Sentence,1
14.530337,8.038755,Sentence,1
11.828834,7.2484293,Sentence,1
7.6987,10.259828,Sentence,1
9.042885,13.613452,Sentence,2
9.386442,12.810333,Sentence,3
7.2606707,12.015821,Sentence,0
7.833445,13.811173,Sentence,2
11.203193,12.206752,Sentence,3
10.115099,13.094548,Sentence,2
7.813538,12.386227,Sentence,0
7.822845,12.730793,Sentence,0
9.241866,13.841855,Sentence,2
9.77241,14.3921,Sentence,3
8.907568,12.966688,Sentence,2
10.401707,11.291772,Sentence,3
8.468453,14.461626,Sentence,2
9.803816,14.544186,Sentence,2
7.366769,12.6319,Sentence,1
9.921408,14.445711,Sentence,2
11.881639,12.336112,Sentence,3
7.3797855,12.709887,Sentence,0
8.511445,13.538527,Sentence,2
7.092304,12.361786,Sentence,0
7.938371,14.752855,Sentence,2
8.250693,12.083449,Sentence,0
9.51853,15.465371,Sentence,2
9.591857,10.877758,Sentence,1
11.423457,12.038887,Sentence,1
8.9393015,12.126894,Sentence,0
10.8509,11.923372,Sentence,3
11.449112,10.577218,Sentence,1
11.752595,10.199046,Sentence,1
8.255204,8.679961,Sentence,1
6.927666,20.942743,Sentence,1
7.3257093,12.013112,Sentence,0
8.210161,10.794887,Sentence,0
9.160542,13.619145,Sentence,2
8.724017,15.29366,Sentence,2
12.478923,10.23317,Sentence,3
7.960032,12.889782,Sentence,2
7.866755,12.431443,Sentence,0
11.643261,7.89931,Sentence,1
12.215364,10.482466,Sentence,1
7.7008533,10.981078,Sentence,0
7.231342,14.414016,Sentence,2
8.009463,13.663609,Sentence,0
7.4625235,9.687811,Sentence,0
8.037284,13.942897,Sentence,2
12.219035,10.669298,Sentence,3
9.012225,12.798458,Sentence,2
7.3942504,11.15129,Sentence,0
9.4586315,10.337313,Sentence,1
10.514264,11.072115,Sentence,1
8.896912,13.05106,Sentence,2
10.622644,9.658161,Sentence,1
10.254392,12.694461,Sentence,1
7.04571,12.376432,Sentence,0
13.554764,-2.9261458,Sentence,3
8.044997,10.00528,Sentence,0
8.198232,10.74101,Sentence,0
7.4783626,8.811557,Sentence,1
12.679518,10.313095,Sentence,3
10.608776,11.900907,Sentence,1
8.753067,15.054264,Sentence,2
10.641677,12.346207,Sentence,2
9.8217945,13.917259,Sentence,2
12.158759,10.316111,Sentence,1
8.097074,11.071201,Sentence,0
10.034356,12.775754,Sentence,1
11.477733,9.963909,Sentence,3
8.333755,13.415118,Sentence,2
8.111229,14.188083,Sentence,2
9.834441,14.703404,Sentence,2
10.021828,13.448425,Sentence,3
7.954904,13.40355,Sentence,2
10.047171,13.763455,Sentence,2
8.620436,12.215889,Sentence,0
7.4920974,13.051143,Sentence,0
9.2095785,14.500216,Sentence,2
11.77456,11.862234,Sentence,3
11.232234,12.47582,Sentence,3
10.441142,9.136229,Sentence,1
7.203533,13.056169,Sentence,0
9.441967,12.883987,Sentence,2
8.342675,9.102787,Sentence,1
10.546339,12.039771,Sentence,2
9.226063,14.2572155,Sentence,0
8.350187,14.683911,Sentence,0
7.4858646,13.102645,Sentence,0
7.8966665,12.123597,Sentence,0
12.257726,10.835823,Sentence,3
10.067344,14.586087,Sentence,2
6.967522,13.509138,Sentence,2
9.061994,13.250731,Sentence,2
7.3856025,11.029784,Sentence,0
11.767907,14.190937,Sentence,3
9.113102,13.948668,Sentence,2
7.3583217,12.655872,Sentence,0
7.670718,12.826916,Sentence,2
7.9218235,13.123281,Sentence,2
8.132492,12.656952,Sentence,0
9.87945,14.675522,Sentence,2
7.8378625,13.315473,Sentence,2
9.127962,11.811559,Sentence,1
12.7552,10.513213,Sentence,3
7.8246202,13.760281,Sentence,2
7.99579,9.398982,Sentence,1
7.3627377,9.870975,Sentence,0
10.3106985,11.965579,Sentence,2
10.857749,13.982986,Sentence,3
8.08626,11.551694,Sentence,0
7.3094406,11.644367,Sentence,0
8.087549,13.57471,Sentence,0
9.31593,13.214963,Sentence,0
11.31611,10.870843,Sentence,1
8.637999,12.647663,Sentence,0
10.100055,13.446407,Sentence,2
9.393631,12.572597,Sentence,1
10.168195,12.675699,Sentence,2
9.310477,12.85898,Sentence,2
11.435845,11.435447,Sentence,1
7.656888,12.752657,Sentence,0
12.610541,11.784688,Sentence,3
7.4810543,12.3412895,Sentence,0
7.221874,13.038829,Sentence,2
11.0737095,12.529291,Sentence,1
9.089566,12.625306,Sentence,2
8.794866,14.22624,Sentence,2
10.050166,13.453412,Sentence,1
9.246443,12.248928,Sentence,2
8.061002,12.468118,Sentence,2
11.206464,10.490909,Sentence,1
8.656915,14.689405,Sentence,2
8.298498,14.304163,Sentence,2
7.468158,13.353069,Sentence,2
7.6836834,14.167292,Sentence,2
9.719315,13.774681,Sentence,2
7.6936235,13.721426,Sentence,2
9.124397,12.18273,Sentence,0
7.60194,11.7836275,Sentence,0
10.2919445,11.965402,Sentence,1
7.9907694,13.960511,Sentence,2
7.1512465,11.929955,Sentence,0
7.8299565,13.776791,Sentence,2
10.074551,12.358635,Sentence,1
8.111933,9.614042,Sentence,1
12.236726,11.564884,Sentence,3
7.1788554,14.165574,Sentence,2
10.491611,8.419439,Sentence,1
8.492878,10.323734,Sentence,0
9.533124,14.047068,Sentence,2
7.5556636,13.171719,Sentence,2
11.133594,11.66029,Sentence,3
7.094741,13.814629,Sentence,1
11.82331,12.019455,Sentence,3
8.523835,11.845759,Sentence,1
7.862785,13.078404,Sentence,0
8.659033,12.76665,Sentence,2
8.978129,11.909654,Sentence,1
8.973933,14.032727,Sentence,2
9.238006,15.046252,Sentence,2
8.624331,12.137903,Sentence,0
9.129551,14.97269,Sentence,2
8.615006,13.186775,Sentence,2
10.0971775,13.044728,Sentence,1
7.6925373,14.309713,Sentence,2
7.6089387,8.62579,Sentence,1
7.2881627,13.956339,Sentence,2
7.9450793,13.899969,Sentence,2
9.311762,11.818695,Sentence,1
