hanja,hyeonto,cooccur_count,hanja_count,hyeonto_count,pmi
相,니라,60,4601,4236,0.173
行,호되,15,4901,995,0.172
以,로되,208,34619,1954,0.171
將,하시니,10,5323,611,0.171
爲,라가,98,22901,1394,0.169
無,어늘,151,9706,5066,0.169
死,라,291,3155,30042,0.169
世,를,36,3916,2996,0.168
一,니이다,113,7673,4802,0.168
夫,할새,16,5744,908,0.168
能,하니,373,5699,21328,0.168
天,나,140,9000,5073,0.167
死,하면,11,3155,1137,0.167
官,니이다,46,3125,4802,0.167
夫,하여는,13,5744,738,0.167
之,한대,533,69570,2501,0.166
死,나,49,3155,5073,0.165
士,요,99,4026,8043,0.163
行,나,76,4901,5073,0.163
大,요,230,9361,8043,0.162
見,어늘,68,4395,5066,0.162
自,어든,19,7614,817,0.162
生,요,79,3215,8043,0.162
及,어든,10,4008,817,0.161
相,이,188,4601,13390,0.16
兵,면,105,4184,8230,0.159
相,어늘,71,4601,5066,0.158
侯,호대,10,4218,778,0.158
用,도,8,4385,599,0.158
生,어든,8,3215,817,0.158
其,하여,3601,30717,38494,0.157
乃,라,314,3432,30042,0.157
而,가,354,35709,3256,0.157
臣,라하고,24,6439,1225,0.156
事,하고,664,7598,28730,0.156
焉,어늘,47,3049,5066,0.156
文,를,40,4388,2996,0.156
士,어든,10,4026,817,0.155
世,하니,254,3916,21328,0.155
事,는,472,7598,20443,0.154
在,하시니,8,4310,611,0.154
上,도,10,5497,599,0.153
後,할새,14,5088,908,0.15
日,하며,40,3756,3517,0.149
矣,라하여,12,6060,654,0.149
然,는,390,6302,20443,0.149
公,하니,736,11407,21328,0.148
文,라하니,27,4388,2035,0.147
今,잇가,10,5115,647,0.146
行,하노라,11,4901,743,0.146
然,가,62,6302,3256,0.146
州,에,249,3948,20869,0.146
子,하니,1103,17119,21328,0.146
兵,하니이다,10,4184,791,0.146
爲,한대,173,22901,2501,0.146
所,라하여,25,12656,654,0.146
者,라,1914,21101,30042,0.145
生,이,130,3215,13390,0.145
人,라하니,118,19215,2035,0.144
子,리라,45,17119,872,0.143
行,라도,21,4901,1421,0.143
不,하면,125,36502,1137,0.141
天,하여는,20,9000,738,0.141
今,어늘,78,5115,5066,0.141
民,리오,22,3618,2019,0.141
乃,라하니라,7,3432,678,0.14
皆,하고,494,5714,28730,0.14
臣,하여,746,6439,38494,0.14
三,라도,23,5380,1421,0.14
又,면,104,4202,8230,0.139
中,엔,12,5639,708,0.138
見,가,43,4395,3256,0.138
先,며,7,3097,752,0.138
之,라,6280,69570,30042,0.138
又,리라,11,4202,872,0.137
國,하여는,12,5416,738,0.137
而,러라,134,35709,1251,0.136
然,로다,18,6302,952,0.136
若,로되,20,3413,1954,0.135
及,를,36,4008,2996,0.135
下,니,246,10574,7760,0.135
國,니이다,78,5416,4802,0.135
王,라하여,16,8165,654,0.134
所,하니이다,30,12656,791,0.134
先,잇가,6,3097,647,0.133
行,러니,48,4901,3273,0.132
侯,리라,11,4218,872,0.131
太,라하고,14,3822,1225,0.131
可,어늘,140,9245,5066,0.131
而,를,320,35709,2996,0.131
見,러니,43,4395,3273,0.131
書,하니,306,4799,21328,0.131
道,라하여,8,4092,654,0.131
自,하니이다,18,7614,791,0.13
其,니,712,30717,7760,0.13
先,라,278,3097,30042,0.13
時,나,64,4223,5073,0.13
死,하노라,7,3155,743,0.129
先,는,189,3097,20443,0.129
禮,하고,288,3359,28730,0.128
士,를,36,4026,2996,0.128
大,며,21,9361,752,0.128
從,어늘,50,3309,5066,0.127
之,로되,405,69570,1954,0.126
軍,하여는,7,3184,738,0.126
道,하여는,9,4092,738,0.126
將,와,38,5323,2395,0.126
出,하라,10,4231,794,0.125
知,라하여,12,6165,654,0.124
見,호되,13,4395,995,0.123
三,는,327,5380,20443,0.123
有,가,157,16242,3256,0.121
天,와,64,9000,2395,0.121
相,니,106,4601,7760,0.121
是,잇가,14,7292,647,0.12
乃,니,79,3432,7760,0.119
明,하며,34,3261,3517,0.119
以,하다,1271,34619,12378,0.119
下,나,159,10574,5073,0.118
道,할새,11,4092,908,0.117
使,니이다,104,7315,4802,0.117
民,라하여,7,3618,654,0.116
日,로,83,3756,7466,0.116
從,어든,8,3309,817,0.116
先,니이다,44,3097,4802,0.116
焉,니,70,3049,7760,0.116
將,하고,452,5323,28730,0.114
下,로,233,10574,7466,0.112
生,라,285,3215,30042,0.112
知,라하니,37,6165,2035,0.111
未,라하니,26,4332,2035,0.111
諸,잇가,7,3669,647,0.111
官,가,30,3125,3256,0.111
下,러라,39,10574,1251,0.111
用,요,104,4385,8043,0.111
所,어늘,189,12656,5066,0.11
於,하여,2015,17777,38494,0.109
人,라하여,37,19215,654,0.109
先,하여,351,3097,38494,0.109
臣,하니이다,15,6439,791,0.109
所,아,110,12656,2954,0.108
日,면,91,3756,8230,0.108
夫,라도,24,5744,1421,0.107
得,하여는,15,6911,738,0.107
國,요,128,5416,8043,0.106
不,러니,351,36502,3273,0.106
有,하고,1371,16242,28730,0.106
日,니이다,53,3756,4802,0.106
今,하여,578,5115,38494,0.104
天,아,78,9000,2954,0.104
已,러니,37,3851,3273,0.104
三,라,474,5380,30042,0.103
明,라,287,3261,30042,0.101
書,러니,46,4799,3273,0.101
國,로되,31,5416,1954,0.101
下,라하니라,21,10574,678,0.101
諸,하고,308,3669,28730,0.098
有,하시니,29,16242,611,0.098
出,잇가,8,4231,647,0.098
用,나,65,4385,5073,0.098
於,어늘,263,17777,5066,0.097
必,하시니,7,3926,611,0.096
王,러니,78,8165,3273,0.096
大,하니라,74,9361,2711,0.095
而,라도,148,35709,1421,0.095
禮,하니,209,3359,21328,0.095
君,리오,41,6963,2019,0.095
與,하여,786,7002,38494,0.095
禮,어든,8,3359,817,0.094
諸,러니,35,3669,3273,0.094
以,리라,88,34619,872,0.094
一,를,67,7673,2996,0.094
侯,가,40,4218,3256,0.093
三,로,117,5380,7466,0.093
事,라,665,7598,30042,0.093
二,라,450,5144,30042,0.093
此,라하니,48,8103,2035,0.092
又,하며,43,4202,3517,0.092
大,는,557,9361,20443,0.092
時,로되,24,4223,1954,0.091
於,니,401,17777,7760,0.09
在,면,103,4310,8230,0.089
爲,어늘,337,22901,5066,0.089
相,도,8,4601,599,0.088
臣,라하니,38,6439,2035,0.087
則,라하고,34,9567,1225,0.087
行,하니,303,4901,21328,0.086
後,라하니라,10,5088,678,0.086
者,면,503,21101,8230,0.085
下,하니,653,10574,21328,0.085
所,리오,74,12656,2019,0.085
士,하며,41,4026,3517,0.085
三,러니,51,5380,3273,0.085
先,니라,38,3097,4236,0.085
能,하며,58,5699,3517,0.084
自,라하고,27,7614,1225,0.084
能,러니,54,5699,3273,0.084
行,니,110,4901,7760,0.083
下,러니,100,10574,3273,0.082
亦,며,10,4602,752,0.082
於,요,413,17777,8043,0.081
君,잇가,13,6963,647,0.08
一,하니라,60,7673,2711,0.079
中,하니,347,5639,21328,0.079
與,하노라,15,7002,743,0.078
至,하다,235,6585,12378,0.078
出,하여는,9,4231,738,0.078
又,와,29,4202,2395,0.078
若,라하니,20,3413,2035,0.077
則,이,369,9567,13390,0.077
至,러니,62,6585,3273,0.075
文,하여,485,4388,38494,0.073
先,이,119,3097,13390,0.072
日,하니,230,3756,21328,0.072
臣,하면,21,6439,1137,0.071
而,요,824,35709,8043,0.071
書,라하여,9,4799,654,0.071
相,한대,33,4601,2501,0.071
日,하노라,8,3756,743,0.07
人,어든,45,19215,817,0.07
必,하고,323,3926,28730,0.069
自,니,169,7614,7760,0.067
夫,이,220,5744,13390,0.067
及,하시니,7,4008,611,0.066
侯,호되,12,4218,995,0.066
天,어든,21,9000,817,0.065
於,한대,127,17777,2501,0.065
爲,리라,57,22901,872,0.064
吾,라,316,3686,30042,0.064
一,나,111,7673,5073,0.063
文,하니,267,4388,21328,0.063
得,를,59,6911,2996,0.062
夫,하라,13,5744,794,0.062
其,하노라,65,30717,743,0.061
與,며,15,7002,752,0.061
有,호되,46,16242,995,0.06
自,아,64,7614,2954,0.059
言,라,641,7503,30042,0.059
五,라하여,6,3226,654,0.059
則,나,138,9567,5073,0.058
及,리오,23,4008,2019,0.058
所,러라,45,12656,1251,0.058
然,하여,689,6302,38494,0.057
世,에,232,3916,20869,0.056
民,는,210,3618,20443,0.056
於,리라,44,17777,872,0.056
言,하시니,13,7503,611,0.055
曰,오,91,14316,2241,0.055
死,요,72,3155,8043,0.055
出,한대,30,4231,2501,0.054
中,러라,20,5639,1251,0.054
大,라가,37,9361,1394,0.054
吾,로,78,3686,7466,0.054
自,라,648,7614,30042,0.053
若,나,49,3413,5073,0.052
是,리라,18,7292,872,0.052
君,라도,28,6963,1421,0.052
言,라하고,26,7503,1225,0.051
非,어늘,62,4326,5066,0.051
言,는,434,7503,20443,0.051
時,하며,42,4223,3517,0.05
大,하라,21,9361,794,0.049
而,로다,96,35709,952,0.049
民,하니,218,3618,21328,0.049
明,니라,39,3261,4236,0.048
臣,니,141,6439,7760,0.047
又,니,92,4202,7760,0.047
天,하고,729,9000,28730,0.046
下,어늘,151,10574,5066,0.046
行,로되,27,4901,1954,0.046
事,오,48,7598,2241,0.046
臣,나,92,6439,5073,0.045
官,는,180,3125,20443,0.045
之,아,579,69570,2954,0.045
死,하고,255,3155,28730,0.043
諸,리라,9,3669,872,0.043
中,와,38,5639,2395,0.043
三,하니라,41,5380,2711,0.042
皆,리라,14,5714,872,0.041
也,라하여,49,26664,654,0.041
然,하니라,48,6302,2711,0.041
無,리오,55,9706,2019,0.04
士,엔,8,4026,708,0.04
又,라하니라,8,4202,678,0.04
相,라가,18,4601,1394,0.04
先,어늘,44,3097,5066,0.039
死,하니이다,7,3155,791,0.039
所,어든,29,12656,817,0.039
文,하면,14,4388,1137,0.039
至,하면,21,6585,1137,0.039
大,로다,25,9361,952,0.039
道,리라,10,4092,872,0.038
至,하니라,50,6585,2711,0.037
三,라가,21,5380,1394,0.036
夫,호되,16,5744,995,0.036
道,니이다,55,4092,4802,0.036
其,하니이다,68,30717,791,0.036
言,아,62,7503,2954,0.035
道,어늘,58,4092,5066,0.035
王,는,467,8165,20443,0.035
世,니,85,3916,7760,0.035
則,아,79,9567,2954,0.034
道,하니라,31,4092,2711,0.033
兵,는,239,4184,20443,0.033
日,하여,404,3756,38494,0.033
見,면,101,4395,8230,0.032
若,가,31,3413,3256,0.031
之,오,435,69570,2241,0.031
用,러니,40,4385,3273,0.03
子,아,141,17119,2954,0.03
官,로되,17,3125,1954,0.028
書,도,8,4799,599,0.027
四,하니라,24,3183,2711,0.027
後,라,425,5088,30042,0.026
焉,오,19,3049,2241,0.026
已,라하여,7,3851,654,0.026
用,라가,17,4385,1394,0.026
下,면,242,10574,8230,0.026
此,하니라,61,8103,2711,0.024
又,어늘,59,4202,5066,0.022
自,호되,21,7614,995,0.022
書,로되,26,4799,1954,0.022
夫,어든,13,5744,817,0.021
焉,라도,12,3049,1421,0.021
事,하며,74,7598,3517,0.02
與,라,582,7002,30042,0.019
世,하여,417,3916,38494,0.019
十,러니,52,5743,3273,0.019
官,하다,107,3125,12378,0.019
州,라,328,3948,30042,0.018
非,라도,17,4326,1421,0.018
世,니이다,52,3916,4802,0.018
與,하면,22,7002,1137,0.017
已,하니,227,3851,21328,0.017
明,를,27,3261,2996,0.017
禮,어늘,47,3359,5066,0.017
禮,잇가,6,3359,647,0.016
上,하니이다,12,5497,791,0.015
君,와,46,6963,2395,0.015
乃,로다,9,3432,952,0.013
如,요,129,5821,8043,0.013
明,라하고,11,3261,1225,0.012
先,하며,30,3097,3517,0.012
及,나,56,4008,5073,0.012
三,하니,316,5380,21328,0.012
一,어늘,107,7673,5066,0.012
書,할새,12,4799,908,0.012
言,하니라,56,7503,2711,0.012
天,로,185,9000,7466,0.012
大,라,774,9361,30042,0.011
而,오,220,35709,2241,0.01
人,하니,1127,19215,21328,0.01
若,하며,33,3413,3517,0.01
行,어든,11,4901,817,0.009
下,하고,835,10574,28730,0.009
士,호되,11,4026,995,0.008
官,하니,183,3125,21328,0.008
五,라하니라,6,3226,678,0.007
自,요,168,7614,8043,0.007
於,라가,68,17777,1394,0.007
用,를,36,4385,2996,0.005
亦,하니,269,4602,21328,0.005
使,도,12,7315,599,0.004
三,하시니,9,5380,611,0.004
先,에,177,3097,20869,0.004
諸,라가,14,3669,1394,0.004
得,로다,18,6911,952,0.003
先,엔,6,3097,708,0.003
言,오,46,7503,2241,0.003
書,는,268,4799,20443,0.001
人,가,171,19215,3256,0.001
民,엔,7,3618,708,0.001
事,요,167,7598,8043,0.001
國,하며,52,5416,3517,-0.0
至,면,148,6585,8230,0.0
士,하다,136,4026,12378,-0.001
下,요,232,10574,8043,-0.001
未,하니라,32,4332,2711,-0.003
所,나,175,12656,5073,-0.003
之,하니이다,150,69570,791,-0.003
使,어늘,101,7315,5066,-0.003
矣,러니,54,6060,3273,-0.004
見,며,9,4395,752,-0.004
與,하다,236,7002,12378,-0.004
兵,로,85,4184,7466,-0.005
相,하다,155,4601,12378,-0.005
于,어늘,67,4860,5066,-0.005
見,라도,17,4395,1421,-0.005
天,라하고,30,9000,1225,-0.005
能,하여,597,5699,38494,-0.005
言,라도,29,7503,1421,-0.006
又,라하고,14,4202,1225,-0.006
自,나,105,7614,5073,-0.006
若,잇가,6,3413,647,-0.007
明,하니라,24,3261,2711,-0.008
生,하여,336,3215,38494,-0.008
國,로다,14,5416,952,-0.008
自,면,170,7614,8230,-0.009
國,라하고,18,5416,1225,-0.009
而,하노라,72,35709,743,-0.009
皆,하여,597,5714,38494,-0.009
爲,나,315,22901,5073,-0.01
也,리오,146,26664,2019,-0.01
兵,하라,9,4184,794,-0.011
在,를,35,4310,2996,-0.011
大,를,76,9361,2996,-0.011
而,어든,79,35709,817,-0.012
欲,를,31,3821,2996,-0.012
又,하니이다,9,4202,791,-0.012
死,니이다,41,3155,4802,-0.013
文,하고,341,4388,28730,-0.014
乎,라,321,3952,30042,-0.014
中,이,204,5639,13390,-0.015
民,러니,32,3618,3273,-0.015
世,로,79,3916,7466,-0.015
君,하니,401,6963,21328,-0.016
天,면,200,9000,8230,-0.016
國,하다,181,5416,12378,-0.016
君,라,565,6963,30042,-0.016
公,하여,1186,11407,38494,-0.016
見,니이다,57,4395,4802,-0.016
及,잇가,7,4008,647,-0.017
王,라하고,27,8165,1225,-0.017
然,잇가,11,6302,647,-0.017
臣,를,52,6439,2996,-0.019
文,요,95,4388,8043,-0.021
夫,하고,444,5744,28730,-0.021
一,하니,440,7673,21328,-0.022
言,하니,430,7503,21328,-0.023
與,니,146,7002,7760,-0.023
至,라하니라,12,6585,678,-0.023
下,와,68,10574,2395,-0.024
出,라,341,4231,30042,-0.025
已,면,85,3851,8230,-0.026
二,는,282,5144,20443,-0.026
國,하여,559,5416,38494,-0.026
此,어늘,110,8103,5066,-0.027
上,하시니,9,5497,611,-0.027
上,로,110,5497,7466,-0.027
大,라하니라,17,9361,678,-0.028
書,호대,10,4799,778,-0.028
若,아,27,3413,2954,-0.028
行,에,274,4901,20869,-0.028
必,로다,10,3926,952,-0.029
王,호대,17,8165,778,-0.029
天,리라,21,9000,872,-0.029
國,하고,416,5416,28730,-0.03
乃,라하여,6,3432,654,-0.031
天,에,502,9000,20869,-0.031
使,하니라,53,7315,2711,-0.031
官,도,5,3125,599,-0.032
世,어늘,53,3916,5066,-0.032
其,나,416,30717,5073,-0.033
日,하고,288,3756,28730,-0.033
爲,면,503,22901,8230,-0.033
相,면,101,4601,8230,-0.034
是,로되,38,7292,1954,-0.034
中,요,121,5639,8043,-0.034
明,어늘,44,3261,5066,-0.036
相,라,368,4601,30042,-0.037
下,호되,28,10574,995,-0.037
相,어든,10,4601,817,-0.038
自,하니,432,7614,21328,-0.038
亦,어늘,62,4602,5066,-0.038
事,하노라,15,7598,743,-0.039
上,어늘,74,5497,5066,-0.039
從,러라,11,3309,1251,-0.039
君,로,138,6963,7466,-0.041
在,하니라,31,4310,2711,-0.042
之,하고,5297,69570,28730,-0.043
其,하니,1735,30717,21328,-0.044
諸,면,80,3669,8230,-0.044
一,하여는,15,7673,738,-0.044
公,로되,59,11407,1954,-0.045
謂,잇가,9,5258,647,-0.046
則,하니이다,20,9567,791,-0.047
書,를,38,4799,2996,-0.047
下,며,21,10574,752,-0.048
君,러라,23,6963,1251,-0.048
諸,는,198,3669,20443,-0.049
自,라가,28,7614,1394,-0.05
兵,니이다,53,4184,4802,-0.05
君,도,11,6963,599,-0.05
世,리라,9,3916,872,-0.051
公,와,72,11407,2395,-0.051
此,를,64,8103,2996,-0.051
及,라도,15,4008,1421,-0.052
行,하니라,35,4901,2711,-0.052
之,이,2452,69570,13390,-0.053
道,하노라,8,4092,743,-0.053
道,라가,15,4092,1394,-0.054
非,하니이다,9,4326,791,-0.054
人,리오,102,19215,2019,-0.055
子,니,349,17119,7760,-0.056
五,엔,6,3226,708,-0.056
行,아,38,4901,2954,-0.057
之,하니라,495,69570,2711,-0.057
天,라,709,9000,30042,-0.058
下,하라,22,10574,794,-0.059
四,를,25,3183,2996,-0.059
死,니라,35,3155,4236,-0.06
生,리오,17,3215,2019,-0.06
王,에,446,8165,20869,-0.061
禮,러라,11,3359,1251,-0.061
上,러라,18,5497,1251,-0.061
可,면,199,9245,8230,-0.062
三,하면,16,5380,1137,-0.062
五,로,63,3226,7466,-0.062
後,며,10,5088,752,-0.063
死,하며,29,3155,3517,-0.063
日,하시니,6,3756,611,-0.063
有,라하고,52,16242,1225,-0.063
而,러니,305,35709,3273,-0.065
從,니,67,3309,7760,-0.066
出,니이다,53,4231,4802,-0.066
非,와,27,4326,2395,-0.067
從,라,259,3309,30042,-0.068
行,하다,158,4901,12378,-0.068
與,하고,524,7002,28730,-0.068
欲,하며,35,3821,3517,-0.068
禮,니이다,42,3359,4802,-0.069
言,요,157,7503,8043,-0.07
子,로되,87,17119,1954,-0.07
然,하시니,10,6302,611,-0.072
先,호되,8,3097,995,-0.073
與,라하니,37,7002,2035,-0.073
然,를,49,6302,2996,-0.073
于,로다,12,4860,952,-0.074
子,하노라,33,17119,743,-0.074
爲,하며,209,22901,3517,-0.074
若,하니라,24,3413,2711,-0.074
四,러니,27,3183,3273,-0.075
言,로되,38,7503,1954,-0.075
人,라하고,61,19215,1225,-0.075
明,라도,12,3261,1421,-0.076
官,어늘,41,3125,5066,-0.076
此,로되,41,8103,1954,-0.077
見,하니이다,9,4395,791,-0.077
道,하니,226,4092,21328,-0.077
後,하니,281,5088,21328,-0.077
天,리오,47,9000,2019,-0.078
與,니이다,87,7002,4802,-0.078
明,로,63,3261,7466,-0.078
也,어늘,349,26664,5066,-0.08
世,하니이다,8,3916,791,-0.08
事,와,47,7598,2395,-0.08
使,하라,15,7315,794,-0.08
諸,아,28,3669,2954,-0.08
皆,라하니라,10,5714,678,-0.081
至,잇가,11,6585,647,-0.081
一,리오,40,7673,2019,-0.081
如,도,9,5821,599,-0.081
年,로,117,6075,7466,-0.082
道,라도,15,4092,1421,-0.082
於,라하여,30,17777,654,-0.082
言,가,63,7503,3256,-0.082
乃,하니이다,7,3432,791,-0.083
十,하노라,11,5743,743,-0.083
四,하니,175,3183,21328,-0.083
行,어늘,64,4901,5066,-0.083
矣,오,35,6060,2241,-0.083
晉,라하니,17,3243,2035,-0.084
君,니라,76,6963,4236,-0.084
用,엔,8,4385,708,-0.084
及,면,85,4008,8230,-0.084
大,호되,24,9361,995,-0.084
如,나,76,5821,5073,-0.085
文,엔,8,4388,708,-0.085
大,리라,21,9361,872,-0.086
大,라하니,49,9361,2035,-0.086
人,하니라,134,19215,2711,-0.086
生,는,169,3215,20443,-0.087
而,엔,65,35709,708,-0.087
乃,하라,7,3432,794,-0.088
上,엔,10,5497,708,-0.088
二,가,43,5144,3256,-0.089
其,로되,154,30717,1954,-0.09
文,라도,16,4388,1421,-0.09
士,라하니라,7,4026,678,-0.091
曰,라하여,24,14316,654,-0.091
及,어늘,52,4008,5066,-0.092
侯,하여,416,4218,38494,-0.092
行,요,101,4901,8043,-0.092
禮,라가,12,3359,1394,-0.092
於,와,109,17777,2395,-0.093
自,리라,17,7614,872,-0.093
自,하고,559,7614,28730,-0.096
四,하여는,6,3183,738,-0.096
州,요,81,3948,8043,-0.098
上,를,42,5497,2996,-0.099
臣,요,132,6439,8043,-0.099
時,라가,15,4223,1394,-0.1
出,에,225,4231,20869,-0.1
事,에,404,7598,20869,-0.1
將,하여는,10,5323,738,-0.101
生,하시니,5,3215,611,-0.101
見,요,90,4395,8043,-0.101
之,하니,3772,69570,21328,-0.103
得,어늘,89,6911,5066,-0.103
師,하니이다,7,3481,791,-0.103
書,하여는,9,4799,738,-0.104
事,아,57,7598,2954,-0.105
道,러니,34,4092,3273,-0.105
明,나,42,3261,5073,-0.105
中,할새,13,5639,908,-0.105
時,라,322,4223,30042,-0.105
五,하시니,5,3226,611,-0.106
下,엔,19,10574,708,-0.106
吾,를,28,3686,2996,-0.107
軍,하노라,6,3184,743,-0.107
時,라하여,7,4223,654,-0.107
故,니이다,84,6906,4802,-0.108
後,니,100,5088,7760,-0.109
民,라,275,3618,30042,-0.11
焉,호대,6,3049,778,-0.11
將,하니,287,5323,21328,-0.111
大,라하고,29,9361,1225,-0.111
無,오,55,9706,2241,-0.111
與,하니이다,14,7002,791,-0.111
夫,하며,51,5744,3517,-0.113
晉,로되,16,3243,1954,-0.113
及,하니이다,8,4008,791,-0.114
未,하고,314,4332,28730,-0.114
於,하면,51,17777,1137,-0.114
言,로다,18,7503,952,-0.116
文,호되,11,4388,995,-0.116
事,어늘,97,7598,5066,-0.116
至,라,498,6585,30042,-0.117
民,로,68,3618,7466,-0.117
得,로되,34,6911,1954,-0.117
于,하며,43,4860,3517,-0.118
吾,잇가,6,3686,647,-0.118
軍,를,24,3184,2996,-0.118
國,라가,19,5416,1394,-0.118
其,와,185,30717,2395,-0.119
軍,러라,10,3184,1251,-0.121
于,하여는,9,4860,738,-0.122
將,도,8,5323,599,-0.122
公,하고,822,11407,28730,-0.123
能,오,32,5699,2241,-0.124
天,이,302,9000,13390,-0.124
明,는,167,3261,20443,-0.124
相,아,34,4601,2954,-0.126
三,하노라,10,5380,743,-0.126
諸,라하여,6,3669,654,-0.127
一,러라,24,7673,1251,-0.127
士,어늘,51,4026,5066,-0.127
十,라가,20,5743,1394,-0.128
師,로되,17,3481,1954,-0.128
知,어늘,78,6165,5066,-0.129
出,라도,15,4231,1421,-0.13
二,러니,42,5144,3273,-0.13
君,어늘,88,6963,5066,-0.13
兵,니,81,4184,7760,-0.13
將,니,103,5323,7760,-0.131
及,니이다,48,4008,4802,-0.131
將,로,99,5323,7466,-0.132
者,라하니,107,21101,2035,-0.132
行,라,367,4901,30042,-0.132
士,하니,214,4026,21328,-0.132
故,한대,43,6906,2501,-0.133
後,라도,18,5088,1421,-0.133
相,하시니,7,4601,611,-0.133
有,하면,46,16242,1137,-0.133
亦,하시니,7,4602,611,-0.133
大,로,174,9361,7466,-0.133
書,요,96,4799,8043,-0.135
及,하니라,27,4008,2711,-0.136
大,어든,19,9361,817,-0.136
至,하고,470,6585,28730,-0.136
相,나,58,4601,5073,-0.136
後,면,104,5088,8230,-0.137
故,라하고,21,6906,1225,-0.138
至,리오,33,6585,2019,-0.138
天,하니,476,9000,21328,-0.139
子,하고,1220,17119,28730,-0.139
先,로되,15,3097,1954,-0.14
爲,로다,54,22901,952,-0.141
事,리오,38,7598,2019,-0.141
民,요,72,3618,8043,-0.142
及,니라,42,4008,4236,-0.142
侯,와,25,4218,2395,-0.142
其,라도,108,30717,1421,-0.142
又,러니,34,4202,3273,-0.143
言,니,144,7503,7760,-0.143
十,로,106,5743,7466,-0.143
文,로,81,4388,7466,-0.143
行,와,29,4901,2395,-0.144
言,잇가,12,7503,647,-0.144
一,하니이다,15,7673,791,-0.144
四,라하니,16,3183,2035,-0.145
三,라하니라,9,5380,678,-0.146
以,호되,85,34619,995,-0.146
晉,하고,230,3243,28730,-0.146
見,나,55,4395,5073,-0.147
今,로다,12,5115,952,-0.148
上,하니,289,5497,21328,-0.148
其,라하니,154,30717,2035,-0.148
後,하니라,34,5088,2711,-0.148
君,하고,493,6963,28730,-0.148
吾,어늘,46,3686,5066,-0.149
亦,하라,9,4602,794,-0.149
故,잇가,11,6906,647,-0.149
生,하면,9,3215,1137,-0.149
已,하여는,7,3851,738,-0.149
欲,니,73,3821,7760,-0.149
王,하여,774,8165,38494,-0.149
今,하라,10,5115,794,-0.149
此,며,15,8103,752,-0.15
人,하여,1819,19215,38494,-0.151
十,엔,10,5743,708,-0.151
見,라하니,22,4395,2035,-0.151
從,하여는,6,3309,738,-0.152
道,호되,10,4092,995,-0.153
生,어늘,40,3215,5066,-0.153
君,호되,17,6963,995,-0.154
欲,니이다,45,3821,4802,-0.155
文,라가,15,4388,1394,-0.155
侯,하고,297,4218,28730,-0.156
子,오,94,17119,2241,-0.156
事,며,14,7598,752,-0.156
中,어늘,70,5639,5066,-0.156
之,라하니,347,69570,2035,-0.156
人,러니,154,19215,3273,-0.157
官,면,63,3125,8230,-0.157
是,면,147,7292,8230,-0.157
見,라가,15,4395,1394,-0.157
二,하라,10,5144,794,-0.157
先,요,61,3097,8043,-0.157
相,라도,16,4601,1421,-0.158
大,니이다,110,9361,4802,-0.158
子,하여,1613,17119,38494,-0.158
民,하니라,24,3618,2711,-0.158
又,호대,8,4202,778,-0.158
大,하시니,14,9361,611,-0.158
下,하며,91,10574,3517,-0.158
兵,로되,20,4184,1954,-0.159
兵,하며,36,4184,3517,-0.159
日,와,22,3756,2395,-0.159
若,도,5,3413,599,-0.159
民,라하니라,6,3618,678,-0.159
人,니라,199,19215,4236,-0.159
則,와,56,9567,2395,-0.16
必,러라,12,3926,1251,-0.16
如,어늘,72,5821,5066,-0.161
吾,는,184,3686,20443,-0.161
未,면,87,4332,8230,-0.162
從,하고,232,3309,28730,-0.162
中,라하여,9,5639,654,-0.162
在,하고,302,4310,28730,-0.163
其,는,1531,30717,20443,-0.163
出,리라,9,4231,872,-0.163
在,로다,10,4310,952,-0.164
夫,한대,35,5744,2501,-0.164
欲,며,7,3821,752,-0.165
在,아,31,4310,2954,-0.165
下,아,76,10574,2954,-0.166
不,오,199,36502,2241,-0.167
子,어든,34,17119,817,-0.168
官,한대,19,3125,2501,-0.168
太,어늘,47,3822,5066,-0.17
然,라하여,10,6302,654,-0.17
官,하니이다,6,3125,791,-0.17
于,라하니라,8,4860,678,-0.17
侯,로되,20,4218,1954,-0.17
言,하며,64,7503,3517,-0.171
國,러니,43,5416,3273,-0.171
及,로되,19,4008,1954,-0.171
皆,하라,11,5714,794,-0.171
之,리라,147,69570,872,-0.172
文,며,8,4388,752,-0.172
以,오,188,34619,2241,-0.172
於,하노라,32,17777,743,-0.173
已,라가,13,3851,1394,-0.173
出,나,52,4231,5073,-0.173
之,하며,592,69570,3517,-0.174
言,어늘,92,7503,5066,-0.174
禮,아,24,3359,2954,-0.175
臣,엔,11,6439,708,-0.178
一,하여,713,7673,38494,-0.178
中,한대,34,5639,2501,-0.18
日,라,272,3756,30042,-0.18
然,오,34,6302,2241,-0.182
公,에,573,11407,20869,-0.182
子,호되,41,17119,995,-0.182
而,어늘,435,35709,5066,-0.183
見,니,82,4395,7760,-0.184
五,하니라,21,3226,2711,-0.185
知,하노라,11,6165,743,-0.185
與,로다,16,7002,952,-0.186
先,리오,15,3097,2019,-0.187
而,라하여,56,35709,654,-0.187
相,니이다,53,4601,4802,-0.187
下,라,762,10574,30042,-0.187
日,를,27,3756,2996,-0.187
後,라가,17,5088,1394,-0.188
至,라가,22,6585,1394,-0.188
臣,할새,14,6439,908,-0.189
謂,하라,10,5258,794,-0.189
在,리라,9,4310,872,-0.189
死,하라,6,3155,794,-0.189
知,하니,315,6165,21328,-0.189
