book_name,sentence_id,pa_cluster,sa_dominant_cluster,sa_cluster_diversity,sa_phrase_count
당송팔대가문초구양수4,959,9,0,1,3
당송팔대가문초구양수4,960,9,4,1,1
당송팔대가문초구양수4,1002,9,0,1,2
당송팔대가문초구양수4,1011,9,0,1,2
당송팔대가문초구양수4,1079,9,1,1,1
당송팔대가문초구양수4,1198,9,0,1,1
당송팔대가문초구양수4,1246,9,7,1,2
당송팔대가문초구양수4,1311,9,3,1,1
당송팔대가문초구양수4,1312,9,0,2,3
당송팔대가문초구양수4,1355,9,0,2,8
당송팔대가문초구양수4,1564,9,7,2,3
당송팔대가문초구양수4,1565,9,0,2,4
당송팔대가문초구양수4,1607,9,0,1,1
당송팔대가문초구양수4,1610,9,0,1,1
당송팔대가문초구양수4,1613,9,3,1,1
당송팔대가문초구양수4,1617,9,4,1,2
당송팔대가문초구양수4,1618,9,5,2,3
당송팔대가문초구양수4,1619,9,0,2,6
당송팔대가문초구양수4,1721,9,0,2,2
당송팔대가문초구양수4,1722,9,0,1,2
당송팔대가문초구양수4,1747,9,0,1,2
당송팔대가문초구양수4,1886,9,0,1,1
당송팔대가문초구양수4,1887,9,0,1,1
당송팔대가문초구양수4,1905,9,7,2,3
당송팔대가문초구양수4,1916,9,0,2,2
당송팔대가문초구양수4,1925,9,0,1,3
당송팔대가문초구양수4,1927,9,10,1,1
당송팔대가문초구양수4,1959,9,0,1,2
당송팔대가문초구양수4,1960,9,9,2,2
당송팔대가문초구양수4,2171,9,0,1,3
당송팔대가문초구양수4,2196,9,0,3,4
당송팔대가문초구양수4,2197,9,0,2,3
당송팔대가문초구양수4,2201,9,0,1,3
당송팔대가문초구양수4,2205,9,0,1,4
당송팔대가문초구양수4,2206,9,4,1,1
당송팔대가문초구양수4,2215,9,0,1,3
당송팔대가문초구양수4,2216,9,0,2,10
당송팔대가문초구양수5,20,9,0,2,4
당송팔대가문초구양수5,21,9,0,1,3
당송팔대가문초구양수5,22,9,0,1,2
당송팔대가문초구양수5,28,9,3,1,1
당송팔대가문초구양수5,29,9,0,2,3
당송팔대가문초구양수5,30,9,3,1,1
당송팔대가문초구양수5,31,9,0,2,5
당송팔대가문초구양수5,32,9,0,2,3
당송팔대가문초구양수5,39,9,0,1,1
당송팔대가문초구양수5,41,9,0,1,2
당송팔대가문초구양수5,42,9,3,2,4
당송팔대가문초구양수5,43,9,15,2,3
당송팔대가문초구양수5,45,9,9,1,2
당송팔대가문초구양수5,46,9,0,1,7
당송팔대가문초구양수5,48,9,0,1,1
당송팔대가문초구양수5,53,9,0,1,4
당송팔대가문초구양수5,54,9,4,2,3
당송팔대가문초구양수5,56,9,0,1,2
당송팔대가문초구양수5,57,9,0,1,1
당송팔대가문초구양수5,58,9,0,1,5
당송팔대가문초구양수5,80,9,0,1,2
당송팔대가문초구양수5,82,9,0,2,4
당송팔대가문초구양수5,86,9,0,1,3
당송팔대가문초구양수5,87,9,0,3,3
당송팔대가문초구양수5,88,9,0,2,5
당송팔대가문초구양수5,89,9,0,2,5
당송팔대가문초구양수5,90,9,0,1,3
당송팔대가문초구양수5,117,9,0,2,6
당송팔대가문초구양수5,121,9,0,1,1
당송팔대가문초구양수5,122,9,5,2,3
당송팔대가문초구양수5,123,9,0,2,3
당송팔대가문초구양수5,124,9,0,2,5
당송팔대가문초구양수5,135,9,0,2,4
당송팔대가문초구양수5,136,9,0,1,3
당송팔대가문초구양수5,137,9,0,1,2
당송팔대가문초구양수5,138,9,0,3,7
당송팔대가문초구양수5,139,9,0,1,1
당송팔대가문초구양수5,169,9,0,1,5
당송팔대가문초구양수5,170,9,0,2,2
당송팔대가문초구양수5,172,9,0,2,3
당송팔대가문초구양수5,173,9,11,1,1
당송팔대가문초구양수5,174,9,0,1,1
당송팔대가문초구양수5,175,9,0,2,4
당송팔대가문초구양수5,179,9,0,1,3
당송팔대가문초구양수5,182,9,0,1,2
당송팔대가문초구양수5,183,9,0,2,7
당송팔대가문초구양수5,184,9,3,1,2
당송팔대가문초구양수5,185,9,0,2,4
당송팔대가문초구양수5,192,9,0,1,2
당송팔대가문초구양수5,193,9,0,2,8
당송팔대가문초구양수5,215,9,9,2,3
당송팔대가문초구양수5,216,9,0,1,1
당송팔대가문초구양수5,217,9,0,2,3
당송팔대가문초구양수5,219,9,0,2,6
당송팔대가문초구양수5,228,9,0,1,2
당송팔대가문초구양수5,229,9,0,2,2
당송팔대가문초구양수5,231,9,0,2,2
당송팔대가문초구양수5,232,9,0,1,2
당송팔대가문초구양수5,233,9,0,1,4
당송팔대가문초구양수5,234,9,0,1,2
당송팔대가문초구양수5,242,9,0,1,5
당송팔대가문초구양수5,243,9,0,1,2
당송팔대가문초구양수5,244,9,0,1,2
당송팔대가문초구양수5,255,9,0,1,5
당송팔대가문초구양수5,256,9,0,1,2
당송팔대가문초구양수5,259,9,0,1,3
당송팔대가문초구양수5,260,9,0,1,2
당송팔대가문초구양수5,262,9,0,1,3
당송팔대가문초구양수5,263,9,0,1,6
당송팔대가문초구양수5,282,9,0,1,4
당송팔대가문초구양수5,283,9,0,1,4
당송팔대가문초구양수5,284,9,0,2,3
당송팔대가문초구양수5,285,9,0,2,3
당송팔대가문초구양수5,294,9,0,2,3
당송팔대가문초구양수5,295,9,0,1,3
당송팔대가문초구양수5,296,9,0,1,5
당송팔대가문초구양수5,297,9,3,1,2
당송팔대가문초구양수5,298,9,0,2,5
당송팔대가문초구양수5,308,9,0,1,6
당송팔대가문초구양수5,309,9,0,1,2
당송팔대가문초구양수5,310,9,0,1,2
당송팔대가문초구양수5,311,9,0,1,3
당송팔대가문초구양수5,312,9,3,2,5
당송팔대가문초구양수5,314,9,0,2,5
당송팔대가문초구양수5,315,9,0,1,1
당송팔대가문초구양수5,316,9,11,1,2
당송팔대가문초구양수5,324,9,0,1,4
당송팔대가문초구양수5,325,9,3,1,5
당송팔대가문초구양수5,326,9,9,2,3
당송팔대가문초구양수5,327,9,3,1,1
당송팔대가문초구양수5,328,9,0,1,4
당송팔대가문초구양수5,330,9,0,2,3
당송팔대가문초구양수5,331,9,0,1,4
당송팔대가문초구양수5,332,9,3,1,2
당송팔대가문초구양수5,333,9,0,2,6
당송팔대가문초구양수5,335,9,0,2,8
당송팔대가문초구양수5,338,9,3,1,1
당송팔대가문초구양수5,339,9,0,1,1
당송팔대가문초구양수5,342,9,8,2,3
당송팔대가문초구양수5,343,9,3,2,10
당송팔대가문초구양수5,344,9,11,3,9
당송팔대가문초구양수5,345,9,0,1,2
당송팔대가문초구양수5,347,9,0,2,2
당송팔대가문초구양수5,348,9,0,2,4
당송팔대가문초구양수5,349,9,0,2,4
당송팔대가문초구양수5,350,9,11,1,2
당송팔대가문초구양수5,351,9,11,1,1
당송팔대가문초구양수5,353,9,0,1,2
당송팔대가문초구양수5,354,9,0,1,5
당송팔대가문초구양수5,362,9,0,1,4
당송팔대가문초구양수5,363,9,0,2,6
당송팔대가문초구양수5,376,9,0,1,1
당송팔대가문초구양수5,381,9,0,1,4
당송팔대가문초구양수5,385,9,0,4,7
당송팔대가문초구양수5,388,9,11,2,3
당송팔대가문초구양수5,389,9,0,2,3
당송팔대가문초구양수5,390,9,0,1,5
당송팔대가문초구양수5,391,9,0,1,5
당송팔대가문초구양수5,394,9,0,1,3
당송팔대가문초구양수5,395,9,11,2,3
당송팔대가문초구양수5,396,9,0,2,5
당송팔대가문초구양수5,399,9,0,2,4
당송팔대가문초구양수5,407,9,0,1,5
당송팔대가문초구양수5,410,9,3,2,4
당송팔대가문초구양수5,411,9,0,2,4
당송팔대가문초구양수5,412,9,3,1,1
당송팔대가문초구양수5,413,9,0,2,3
당송팔대가문초구양수5,443,9,0,1,6
당송팔대가문초구양수5,444,9,0,2,2
당송팔대가문초구양수5,445,9,0,1,4
당송팔대가문초구양수5,451,9,0,3,7
당송팔대가문초구양수5,452,9,0,1,5
당송팔대가문초구양수5,455,9,0,2,5
당송팔대가문초구양수5,456,9,0,2,4
당송팔대가문초구양수5,457,9,0,1,2
당송팔대가문초구양수5,458,9,0,2,4
당송팔대가문초구양수5,463,9,0,1,3
당송팔대가문초구양수5,464,9,0,1,3
당송팔대가문초구양수5,465,9,0,2,2
당송팔대가문초구양수5,466,9,0,1,3
당송팔대가문초구양수5,481,9,11,1,1
당송팔대가문초구양수5,482,9,0,2,8
당송팔대가문초구양수5,484,9,0,1,2
당송팔대가문초구양수5,485,9,0,1,1
당송팔대가문초구양수5,486,9,0,2,2
당송팔대가문초구양수5,491,9,0,1,4
당송팔대가문초구양수5,493,9,3,3,3
당송팔대가문초구양수5,494,9,11,1,3
당송팔대가문초구양수5,495,9,0,3,3
당송팔대가문초구양수5,499,9,0,1,1
당송팔대가문초구양수5,502,9,0,2,3
당송팔대가문초구양수5,503,9,0,1,4
당송팔대가문초구양수5,504,9,0,1,1
당송팔대가문초구양수5,508,9,0,2,4
당송팔대가문초구양수5,576,9,0,1,2
당송팔대가문초구양수5,577,9,0,1,4
당송팔대가문초구양수5,612,9,0,2,6
당송팔대가문초구양수5,613,9,0,1,4
당송팔대가문초구양수5,614,9,0,2,6
당송팔대가문초구양수5,621,9,0,1,5
당송팔대가문초구양수5,622,9,0,2,6
당송팔대가문초구양수5,623,9,0,1,1
당송팔대가문초구양수5,644,9,3,1,1
당송팔대가문초구양수5,645,9,0,3,5
당송팔대가문초구양수5,646,9,0,3,6
당송팔대가문초구양수5,647,9,0,3,3
당송팔대가문초구양수5,648,9,0,1,5
당송팔대가문초구양수5,650,9,3,2,3
당송팔대가문초구양수5,668,9,0,1,1
당송팔대가문초구양수5,669,9,0,1,3
당송팔대가문초구양수5,749,9,0,1,1
당송팔대가문초구양수5,763,9,0,3,5
당송팔대가문초구양수5,807,9,0,1,2
당송팔대가문초구양수5,811,9,0,1,5
당송팔대가문초구양수5,814,9,0,1,3
당송팔대가문초구양수5,815,9,0,1,3
당송팔대가문초구양수5,853,9,0,1,6
당송팔대가문초구양수5,931,9,0,1,2
당송팔대가문초구양수5,934,9,0,2,8
당송팔대가문초구양수5,959,9,0,1,3
당송팔대가문초구양수5,968,9,0,1,5
당송팔대가문초구양수5,973,9,0,1,2
당송팔대가문초구양수5,976,9,0,2,2
당송팔대가문초구양수5,989,9,11,2,3
당송팔대가문초구양수5,990,9,0,1,3
당송팔대가문초구양수5,996,9,0,1,4
당송팔대가문초구양수5,997,9,0,2,5
당송팔대가문초구양수5,998,9,0,1,4
당송팔대가문초구양수5,1007,9,0,2,4
당송팔대가문초구양수5,1008,9,0,2,3
당송팔대가문초구양수5,1009,9,11,2,3
당송팔대가문초구양수5,1010,9,0,3,6
당송팔대가문초구양수5,1011,9,0,1,3
당송팔대가문초구양수5,1012,9,3,1,4
당송팔대가문초구양수5,1015,9,3,1,1
당송팔대가문초구양수5,1016,9,11,2,3
당송팔대가문초구양수5,1017,9,0,1,1
당송팔대가문초구양수5,1026,9,0,1,1
당송팔대가문초구양수5,1028,9,0,2,2
당송팔대가문초구양수5,1029,9,0,2,3
당송팔대가문초구양수5,1030,9,0,1,1
당송팔대가문초구양수5,1032,9,0,1,3
당송팔대가문초구양수5,1033,9,0,1,2
당송팔대가문초구양수5,1038,9,0,2,2
당송팔대가문초구양수5,1039,9,0,1,1
당송팔대가문초구양수5,1040,9,3,2,3
당송팔대가문초구양수5,1044,9,3,1,1
당송팔대가문초구양수5,1052,9,0,1,7
당송팔대가문초구양수5,1062,9,0,2,5
당송팔대가문초구양수5,1063,9,0,1,7
당송팔대가문초구양수5,1066,9,0,1,1
당송팔대가문초구양수5,1067,9,0,2,6
당송팔대가문초구양수5,1069,9,0,1,5
당송팔대가문초구양수5,1070,9,0,2,8
당송팔대가문초구양수5,1071,9,11,2,2
당송팔대가문초구양수5,1072,9,0,1,5
당송팔대가문초구양수5,1074,9,0,1,4
당송팔대가문초구양수5,1089,9,0,2,2
당송팔대가문초구양수5,1091,9,0,2,2
당송팔대가문초구양수5,1092,9,0,2,4
당송팔대가문초구양수5,1094,9,3,1,3
당송팔대가문초구양수5,1095,9,0,2,2
당송팔대가문초구양수5,1099,9,7,1,2
당송팔대가문초구양수5,1104,9,0,1,4
당송팔대가문초구양수5,1105,9,0,2,4
당송팔대가문초구양수5,1109,9,0,2,2
당송팔대가문초구양수5,1110,9,0,4,7
당송팔대가문초구양수5,1111,9,0,1,3
당송팔대가문초구양수5,1116,9,0,2,2
당송팔대가문초구양수5,1117,9,5,1,2
당송팔대가문초구양수5,1119,9,3,1,1
당송팔대가문초구양수5,1120,9,0,1,1
당송팔대가문초구양수5,1121,9,11,2,3
당송팔대가문초구양수5,1124,9,0,1,4
당송팔대가문초구양수5,1125,9,0,2,7
당송팔대가문초구양수5,1138,9,3,1,1
당송팔대가문초구양수5,1139,9,0,1,4
당송팔대가문초구양수5,1140,9,0,1,3
당송팔대가문초구양수5,1142,9,0,1,6
당송팔대가문초구양수5,1144,9,0,2,3
당송팔대가문초구양수5,1145,9,0,1,4
당송팔대가문초구양수5,1156,9,0,2,5
당송팔대가문초구양수5,1172,9,0,1,1
당송팔대가문초구양수5,1174,9,3,1,1
당송팔대가문초구양수5,1175,9,0,2,2
당송팔대가문초구양수5,1194,9,0,2,6
당송팔대가문초구양수5,1197,9,0,1,3
당송팔대가문초구양수5,1228,9,0,2,3
당송팔대가문초구양수5,1229,9,0,2,2
당송팔대가문초구양수5,1230,9,11,2,3
당송팔대가문초구양수5,1231,9,0,2,2
당송팔대가문초구양수5,1232,9,0,3,9
당송팔대가문초구양수5,1237,9,3,2,3
당송팔대가문초구양수5,1238,9,0,1,4
당송팔대가문초구양수5,1240,9,0,1,4
당송팔대가문초구양수5,1285,9,0,1,2
당송팔대가문초구양수5,1286,9,0,3,6
당송팔대가문초구양수5,1289,9,0,1,1
당송팔대가문초구양수5,1290,9,0,1,3
당송팔대가문초구양수5,1299,9,0,1,3
당송팔대가문초구양수5,1303,9,0,1,2
당송팔대가문초구양수5,1305,9,0,3,5
당송팔대가문초구양수5,1306,9,4,2,3
당송팔대가문초구양수5,1311,9,0,1,5
당송팔대가문초구양수5,1325,9,3,1,1
당송팔대가문초구양수5,1326,9,0,1,2
당송팔대가문초구양수5,1344,9,0,1,1
당송팔대가문초구양수5,1366,9,0,2,3
당송팔대가문초구양수5,1389,9,0,1,2
당송팔대가문초구양수5,1393,9,0,1,5
당송팔대가문초구양수5,1444,9,7,1,2
당송팔대가문초구양수5,1449,9,0,2,3
당송팔대가문초구양수5,1456,9,0,3,4
당송팔대가문초구양수5,1457,9,11,3,4
당송팔대가문초구양수5,1461,9,0,2,5
당송팔대가문초구양수5,1462,9,3,2,3
당송팔대가문초구양수5,1464,9,0,1,1
당송팔대가문초구양수5,1465,9,0,1,2
당송팔대가문초구양수5,1466,9,0,2,5
당송팔대가문초구양수5,1467,9,0,3,6
당송팔대가문초구양수5,1476,9,0,1,4
당송팔대가문초구양수5,1487,9,0,1,2
당송팔대가문초구양수5,1488,9,0,1,3
당송팔대가문초구양수5,1489,9,11,2,3
당송팔대가문초구양수5,1494,9,0,2,4
당송팔대가문초구양수5,1496,9,4,2,3
당송팔대가문초구양수5,1497,9,3,2,3
당송팔대가문초구양수5,1499,9,0,1,2
당송팔대가문초구양수5,1500,9,0,3,8
당송팔대가문초구양수5,1502,9,8,1,1
당송팔대가문초구양수5,1506,9,0,1,3
당송팔대가문초구양수5,1508,9,0,1,1
당송팔대가문초구양수5,1509,9,0,2,2
당송팔대가문초구양수5,1512,9,3,1,1
당송팔대가문초구양수5,1513,9,0,1,4
당송팔대가문초구양수5,1514,9,0,3,3
당송팔대가문초구양수5,1515,9,0,4,7
당송팔대가문초구양수5,1522,9,3,2,4
당송팔대가문초구양수5,1546,9,0,1,6
당송팔대가문초구양수5,1549,9,11,1,2
당송팔대가문초구양수5,1550,9,11,3,4
당송팔대가문초구양수5,1552,9,0,2,3
당송팔대가문초구양수5,1553,9,11,2,3
당송팔대가문초구양수5,1554,9,11,3,8
당송팔대가문초구양수5,1584,9,0,3,5
당송팔대가문초구양수5,1585,9,11,2,3
당송팔대가문초구양수5,1586,9,0,3,3
당송팔대가문초구양수5,1587,9,11,2,3
당송팔대가문초구양수5,1589,9,0,1,4
당송팔대가문초구양수5,1590,9,4,2,3
당송팔대가문초구양수5,1591,9,11,1,1
당송팔대가문초구양수5,1592,9,0,2,6
당송팔대가문초구양수5,1596,9,11,2,3
당송팔대가문초구양수5,1598,9,11,1,1
당송팔대가문초구양수5,1602,9,0,3,6
당송팔대가문초구양수5,1605,9,3,1,1
당송팔대가문초구양수5,1606,9,0,1,1
당송팔대가문초구양수5,1607,9,0,2,3
당송팔대가문초구양수5,1609,9,11,1,3
당송팔대가문초구양수5,1611,9,0,1,2
당송팔대가문초구양수5,1612,9,11,1,4
당송팔대가문초구양수5,1614,9,0,1,1
당송팔대가문초구양수5,1615,9,11,1,2
당송팔대가문초구양수5,1617,9,0,2,6
당송팔대가문초구양수5,1625,9,0,1,1
당송팔대가문초구양수5,1631,9,3,1,1
당송팔대가문초구양수5,1632,9,0,1,3
당송팔대가문초구양수5,1633,9,0,1,1
당송팔대가문초구양수5,1634,9,0,2,6
당송팔대가문초구양수5,1637,9,0,1,1
당송팔대가문초구양수5,1648,9,0,1,3
당송팔대가문초구양수5,1649,9,0,1,2
당송팔대가문초구양수5,1655,9,4,1,1
당송팔대가문초구양수5,1663,9,0,1,4
당송팔대가문초구양수5,1666,9,0,2,5
당송팔대가문초구양수5,1684,9,3,1,1
당송팔대가문초구양수5,1689,9,9,1,2
당송팔대가문초구양수5,1691,9,0,2,9
당송팔대가문초구양수5,1692,9,0,2,3
당송팔대가문초구양수5,1701,9,3,1,1
당송팔대가문초구양수5,1719,9,1,2,2
당송팔대가문초구양수5,1722,9,0,2,4
당송팔대가문초구양수5,1723,9,0,2,8
당송팔대가문초구양수5,1724,9,0,2,5
당송팔대가문초구양수5,1725,9,3,2,5
당송팔대가문초구양수5,1737,9,0,1,1
당송팔대가문초구양수5,1738,9,0,1,5
당송팔대가문초구양수5,1742,9,0,2,4
당송팔대가문초구양수5,1744,9,0,2,2
당송팔대가문초구양수5,1745,9,0,1,1
당송팔대가문초구양수5,1746,9,0,1,2
당송팔대가문초구양수5,1793,9,0,1,3
당송팔대가문초구양수5,1839,9,7,1,2
당송팔대가문초구양수5,1840,9,0,1,2
당송팔대가문초구양수5,1841,9,0,1,3
당송팔대가문초구양수5,1842,9,3,1,2
당송팔대가문초구양수5,1843,9,0,2,2
당송팔대가문초구양수5,1853,9,0,1,1
당송팔대가문초구양수5,1869,9,0,1,1
당송팔대가문초구양수5,1873,9,3,1,3
당송팔대가문초구양수5,1874,9,11,1,1
당송팔대가문초구양수5,1875,9,0,3,3
당송팔대가문초구양수5,1876,9,0,2,5
당송팔대가문초구양수5,1883,9,0,1,11
당송팔대가문초구양수5,1888,9,11,2,3
당송팔대가문초구양수5,1920,9,0,2,5
당송팔대가문초구양수5,1921,9,0,2,7
당송팔대가문초구양수5,1928,9,0,1,1
당송팔대가문초구양수5,1929,9,11,1,2
당송팔대가문초구양수5,1931,9,0,1,3
당송팔대가문초구양수5,1957,9,0,1,2
당송팔대가문초구양수5,1998,9,0,1,1
당송팔대가문초구양수5,1999,9,0,1,1
당송팔대가문초구양수5,2000,9,5,1,1
당송팔대가문초구양수5,2002,9,4,2,3
당송팔대가문초구양수5,2042,9,0,1,1
당송팔대가문초구양수5,2043,9,0,1,2
당송팔대가문초구양수5,2064,9,0,2,2
당송팔대가문초구양수5,2094,9,7,1,2
당송팔대가문초구양수5,2101,9,0,1,3
당송팔대가문초구양수5,2129,9,0,2,8
당송팔대가문초구양수5,2164,9,0,2,4
당송팔대가문초구양수5,2165,9,4,1,1
당송팔대가문초구양수5,2221,9,0,1,2
당송팔대가문초구양수5,2222,9,0,1,1
당송팔대가문초구양수5,2223,9,0,1,4
당송팔대가문초구양수5,2224,9,8,3,4
당송팔대가문초구양수5,2225,9,11,2,2
당송팔대가문초구양수5,2232,9,0,3,7
당송팔대가문초구양수5,2233,9,0,1,4
당송팔대가문초구양수5,2241,9,0,2,6
당송팔대가문초구양수5,2242,9,0,1,2
당송팔대가문초구양수5,2251,9,0,1,2
당송팔대가문초구양수5,2252,9,0,2,2
당송팔대가문초구양수5,2282,9,7,1,2
당송팔대가문초구양수5,2285,9,0,1,2
당송팔대가문초구양수5,2287,9,0,1,6
당송팔대가문초구양수5,2297,9,0,2,5
당송팔대가문초구양수5,2298,9,3,3,11
당송팔대가문초구양수5,2309,9,0,1,2
당송팔대가문초구양수5,2358,9,0,1,3
당송팔대가문초구양수5,2359,9,0,1,1
당송팔대가문초구양수5,2361,9,0,1,1
당송팔대가문초구양수5,2362,9,0,1,3
당송팔대가문초구양수5,2363,9,0,1,5
당송팔대가문초구양수5,2364,9,0,2,4
당송팔대가문초구양수5,2373,9,0,1,1
당송팔대가문초구양수5,2374,9,0,1,2
당송팔대가문초구양수5,2375,9,0,1,5
당송팔대가문초구양수5,2384,9,0,1,4
당송팔대가문초구양수5,2385,9,0,1,3
당송팔대가문초구양수5,2389,9,0,1,2
당송팔대가문초구양수5,2390,9,0,1,2
당송팔대가문초구양수5,2401,9,3,2,5
당송팔대가문초구양수5,2404,9,0,2,4
당송팔대가문초구양수5,2405,9,0,2,5
당송팔대가문초구양수5,2407,9,4,2,3
당송팔대가문초구양수5,2424,9,0,2,3
당송팔대가문초구양수5,2428,9,4,3,4
당송팔대가문초구양수5,2429,9,3,1,1
당송팔대가문초구양수5,2431,9,0,1,1
당송팔대가문초구양수5,2432,9,0,3,3
당송팔대가문초구양수5,2433,9,0,4,9
당송팔대가문초구양수5,2446,9,3,1,2
당송팔대가문초구양수5,2447,9,0,1,1
당송팔대가문초구양수5,2448,9,0,1,2
당송팔대가문초구양수5,2450,9,0,1,1
당송팔대가문초구양수5,2451,9,0,1,4
당송팔대가문초구양수5,2452,9,0,2,7
당송팔대가문초구양수5,2461,9,3,1,2
당송팔대가문초구양수5,2462,9,0,1,2
당송팔대가문초구양수5,2463,9,0,1,2
당송팔대가문초구양수5,2464,9,0,2,5
당송팔대가문초구양수5,2465,9,3,1,1
당송팔대가문초구양수5,2466,9,0,1,3
당송팔대가문초구양수5,2467,9,3,2,2
당송팔대가문초구양수5,2480,9,0,1,3
당송팔대가문초구양수5,2486,9,0,1,5
당송팔대가문초구양수5,2488,9,0,2,3
당송팔대가문초구양수5,2489,9,5,2,3
당송팔대가문초구양수5,2491,9,0,2,3
당송팔대가문초구양수5,2492,9,0,3,8
당송팔대가문초구양수6,77,9,0,1,3
당송팔대가문초구양수6,133,9,0,1,2
당송팔대가문초구양수6,138,9,3,2,5
당송팔대가문초구양수6,146,9,0,2,5
당송팔대가문초구양수6,147,9,3,1,3
당송팔대가문초구양수6,257,9,0,2,5
당송팔대가문초구양수6,258,9,0,2,2
당송팔대가문초구양수6,259,9,3,2,3
당송팔대가문초구양수6,260,9,0,2,3
당송팔대가문초구양수6,262,9,0,1,2
당송팔대가문초구양수6,263,9,0,2,5
당송팔대가문초구양수6,278,9,0,1,3
당송팔대가문초구양수6,279,9,0,1,2
당송팔대가문초구양수6,281,9,0,1,1
당송팔대가문초구양수6,291,9,0,1,3
당송팔대가문초구양수6,295,9,0,2,4
당송팔대가문초구양수6,296,9,0,1,4
당송팔대가문초구양수6,301,9,0,1,1
당송팔대가문초구양수6,302,9,0,1,3
당송팔대가문초구양수6,303,9,0,1,1
당송팔대가문초구양수6,304,9,0,2,6
당송팔대가문초구양수6,306,9,0,2,2
당송팔대가문초구양수6,308,9,11,1,2
당송팔대가문초구양수6,390,9,0,2,5
당송팔대가문초구양수6,397,9,0,1,1
당송팔대가문초구양수6,454,9,0,1,2
당송팔대가문초구양수6,455,9,0,2,4
당송팔대가문초구양수6,495,9,0,1,3
당송팔대가문초구양수6,531,9,0,1,3
당송팔대가문초구양수6,559,9,0,3,10
당송팔대가문초구양수6,583,9,5,2,3
당송팔대가문초구양수6,584,9,0,2,2
당송팔대가문초구양수6,586,9,0,2,4
당송팔대가문초구양수6,618,9,0,1,3
당송팔대가문초구양수6,664,9,12,2,3
당송팔대가문초구양수6,665,9,0,2,4
당송팔대가문초구양수6,677,9,0,2,2
당송팔대가문초구양수6,678,9,0,2,4
당송팔대가문초구양수6,681,9,0,1,2
당송팔대가문초구양수6,682,9,9,4,5
당송팔대가문초구양수6,684,9,11,2,3
당송팔대가문초구양수6,688,9,0,1,1
당송팔대가문초구양수6,689,9,0,1,4
당송팔대가문초구양수6,695,9,0,3,4
당송팔대가문초구양수6,715,9,3,1,1
당송팔대가문초구양수6,720,9,11,3,4
당송팔대가문초구양수6,723,9,0,1,4
당송팔대가문초구양수6,724,9,0,1,1
당송팔대가문초구양수6,726,9,0,3,3
당송팔대가문초구양수6,727,9,5,1,2
당송팔대가문초구양수6,760,9,0,2,4
당송팔대가문초구양수6,778,9,0,1,4
당송팔대가문초구양수6,793,9,3,1,1
당송팔대가문초구양수6,808,9,0,2,2
당송팔대가문초구양수6,809,9,0,2,4
당송팔대가문초구양수6,817,9,4,4,7
당송팔대가문초구양수6,820,9,0,2,4
당송팔대가문초구양수6,848,9,5,2,3
당송팔대가문초구양수6,849,9,0,2,2
당송팔대가문초구양수6,898,9,3,1,1
당송팔대가문초구양수6,899,9,7,2,3
당송팔대가문초구양수6,900,9,0,1,2
당송팔대가문초구양수6,901,9,3,1,2
당송팔대가문초구양수6,917,9,0,1,4
당송팔대가문초구양수6,939,9,0,2,5
당송팔대가문초구양수6,954,9,5,2,3
당송팔대가문초구양수6,955,9,0,2,6
당송팔대가문초구양수6,960,9,0,2,4
당송팔대가문초구양수6,961,9,0,1,3
당송팔대가문초구양수6,962,9,0,1,2
당송팔대가문초구양수6,963,9,0,1,2
당송팔대가문초구양수6,965,9,4,2,3
당송팔대가문초구양수6,970,9,0,1,7
당송팔대가문초구양수6,986,9,3,1,2
당송팔대가문초구양수6,991,9,0,1,1
당송팔대가문초구양수6,992,9,0,1,3
당송팔대가문초구양수6,993,9,0,1,2
당송팔대가문초구양수6,994,9,0,1,2
당송팔대가문초구양수6,995,9,0,1,6
당송팔대가문초구양수6,996,9,0,1,3
당송팔대가문초구양수6,1000,9,0,1,1
당송팔대가문초구양수6,1001,9,0,2,2
당송팔대가문초구양수6,1002,9,0,1,7
당송팔대가문초구양수6,1003,9,0,3,5
당송팔대가문초구양수6,1013,9,0,2,4
당송팔대가문초구양수6,1014,9,0,2,5
당송팔대가문초구양수6,1015,9,0,1,5
당송팔대가문초구양수6,1016,9,0,2,4
당송팔대가문초구양수6,1017,9,0,2,5
당송팔대가문초구양수6,1058,9,0,2,5
당송팔대가문초구양수6,1062,9,0,2,5
당송팔대가문초구양수6,1065,9,10,1,1
당송팔대가문초구양수6,1066,9,0,2,4
당송팔대가문초구양수6,1077,9,0,1,5
당송팔대가문초구양수6,1078,9,0,1,2
당송팔대가문초구양수6,1095,9,0,1,1
당송팔대가문초구양수6,1096,9,0,1,3
당송팔대가문초구양수6,1098,9,13,1,1
당송팔대가문초구양수6,1103,9,0,1,2
당송팔대가문초구양수6,1104,9,0,1,2
당송팔대가문초구양수6,1127,9,3,1,1
당송팔대가문초구양수6,1128,9,0,1,4
당송팔대가문초구양수6,1133,9,0,1,2
당송팔대가문초구양수6,1138,9,0,2,5
당송팔대가문초구양수6,1140,9,0,2,5
당송팔대가문초구양수6,1141,9,0,2,4
당송팔대가문초구양수6,1145,9,0,1,1
당송팔대가문초구양수6,1146,9,0,1,1
당송팔대가문초구양수6,1147,9,0,1,2
당송팔대가문초구양수6,1149,9,0,2,4
당송팔대가문초구양수6,1169,9,0,1,7
당송팔대가문초구양수6,1174,9,0,1,2
당송팔대가문초구양수6,1175,9,0,1,3
